"About the data: Exported on Sep 30, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2011; Publication Type is Chapter or Proceeding or Edited Book or Preprint or Monograph.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1939,pub.1088819564,10.1115/1.859926.paper37,,,A Novel Algorithm for Multivariate Optimization: Monarchy Method,,,,,International Conference on Computer and Computer Intelligence (ICCCI 2011),,,2011,2011,,,,,227-231,Closed,Chapter,"NiÃ±o, Elias D.; Arrieta, Javier; Ariza, Ãngela; ManjarrÃ©s, JosÃ©","NiÃ±o, Elias D. (); Arrieta, Javier (); Ariza, Ãngela (); ManjarrÃ©s, JosÃ© ()",,"NiÃ±o, Elias D. (); Arrieta, Javier (); Ariza, Ãngela (); ManjarrÃ©s, JosÃ© ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1088819564,,
1937,pub.1088819565,10.1115/1.859926.paper38,,,A Novel Non Gradient Dependent Method for Unconstrained Multivariate Optimization,,,,,International Conference on Computer and Computer Intelligence (ICCCI 2011),,,2011,2011,,,,,233-241,Closed,Chapter,"Nino, Elias D.; Posada, Hector; Rodriguez, Robinson; Toro, Luis","Nino, Elias D. (); Posada, Hector (); Rodriguez, Robinson (); Toro, Luis ()",,"Nino, Elias D. (); Posada, Hector (); Rodriguez, Robinson (); Toro, Luis ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1088819565,,
1925,pub.1088819555,10.1115/1.859926.paper28,,,A Hybrid Improving Schema between ID3 Algorithms and Naive Bayes Classifiers and Its Application to the Population Database of Breast Cancer,,,,,International Conference on Computer and Computer Intelligence (ICCCI 2011),,,2011,2011,,,,,173-177,Closed,Chapter,"Nino, Elias D.; Wilson, Nieto B.; Riascos, Carlos","Nino, Elias D. (); Wilson, Nieto B. (); Riascos, Carlos ()",,"Nino, Elias D. (); Wilson, Nieto B. (); Riascos, Carlos ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1088819555,32 Biomedical and Clinical Sciences; 3211 Oncology and Carcinogenesis; 42 Health Sciences; 4203 Health Services and Systems; 46 Information and Computing Sciences,
1862,pub.1092822418,10.1115/es2011-54484,,,A Novel Proposed Method for Achieving Cities With Zero Anthropogenic Methane Emissions,"The growth of urban population is increasing quickly worldwide, especially in developing countries. This fact substantially affects the generation of waste, whether liquid, gaseous or solid, which are deposited in places commonly known as landfills. The organic matter in solid residues promotes methane production, which is a high impact greenhouse gas. Researches on uses of biogas from anaerobic fermentation’s processes have been made; nevertheless most have focused on Biogas direct burning or on site generation of electricity, and a few on biofuel production for transportation purposes. Regardless of the development of technologies to use biogas as renewable energy source, there is not wide documentation of projects involving population growth and urban planning with sustainable power generation based on organic residues produced within cities. For the Latin American case the implementation of technologies for biogas utilization is poor and projects that allow the integration of methane production based on population growth with its energy needs would highly promote planning and implementation of policies for sustainable resources exploitation. Their impact in the short, medium and long term would be unprecedented at all levels. The model proposed here serves as analysis tool for developing sustainable energy policies based on urban growth prognostics leading to 100% utilization biogas emissions for both electrical and fuel power generation. In the methodology used is performed an identification and geographic location of the main emissions sources such as landfills and sewage plants. Main solid waste generation sources are identified and an estimation of organic residues amount is made. Based on organic residues and methane production models provided by EPA, it is possible to obtain a long-term estimate of landfill biogas generation according to demographic growth prognostics. The overall power generation provided by a purification and separation plant is obtained from past estimations. Electrical energy and pure methane are produced. Model is validated in Panama City, which authors analyze the implementation of a separation plant whose objective is the adaptation of biogas for automotive purposes covering all their energy demand with electrical energy generated from a percentage of collected biogas. It hopes to have a major impact on the public urban transport fleet of Panama and a future implementation of pipeline that will feed the energy requirements of the city.Copyright © 2011 by ASME",,,,"ASME 2011 5th International Conference on Energy Sustainability, Parts A, B, and C",,,2011-01-01,2011,2012-03-13,2011-01-01,,,1821-1830,Closed,Proceeding,"Coronado, Horacio Pinzón; Martínez, Lesme Corredor; Pacheco, Nilma Rosa Barsallo; Rincón, Armando Luis Lacera","Coronado, Horacio Pinzón (Universidad del Norte, Barranquilla, Colombia); Martínez, Lesme Corredor (Universidad del Norte, Barranquilla, Colombia); Pacheco, Nilma Rosa Barsallo (Universidad del Norte, Barranquilla, Colombia); Rincón, Armando Luis Lacera (Universidad del Norte, Barranquilla, Colombia)",,"Coronado, Horacio Pinzón (Universidad del Norte); Martínez, Lesme Corredor (Universidad del Norte); Pacheco, Nilma Rosa Barsallo (Universidad del Norte); Rincón, Armando Luis Lacera (Universidad del Norte)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1092822418,33 Built Environment and Design; 3304 Urban and Regional Planning,13 Climate Action; 7 Affordable and Clean Energy
1859,pub.1095691911,10.1109/larc.2011.6086817,,,Coordination Mechanisms for a Multi-Agent Robotic System Applied to Search and Target Location,"In this paper we consider the problem of searching an unknown number of targets in static environment by a team of robots. As the targets positions and distribution are uncertain; the goal is to minimize the overall exploration time. Using cell maps, the key problem can be solved choosing the suitable cell for the individual robots so that they simultaneously explore different regions of the environment. We present an intelligent approach for the coordination of multiple robots, in which contrast to previous approaches, able to perform task allocations taking into account the trade-off between the costs of reaching the cell and its utility. This utility function has been modeled using neural networks and optimized with genetic algorithms. Besides, if the task produces some conflict between robots, a negotiation algorithm is used to collision avoidance. The proposed approach has been implemented in real-world experiments and its performance tested in simulation runs. The results given in this paper demonstrate that our coordination mechanism significantly reduces the exploration time and increase the effectiveness compared to previous approaches.","This work was partly supported by the project “Intelligent Robotic Agents applied to Technology Education in the Caribbean Region” in the Research and Project Management of the Universidad del Norte, Barranquilla, Colombia.",,,"IX Latin American Robotics Symposium and IEEE Colombian Conference on Automatic Control, 2011 IEEE",,,2011-10,2011,,,,,1-6,Closed,Proceeding,"M, Christian G. Quintero; López, José A. Oñate; R, Francisco A. Bertel","M, Christian G. Quintero (Department of Electrical and Electronic Engineering Universidad del Norte, Barranquilla, Colombia); López, José A. Oñate (Department of Electrical and Electronic Engineering Universidad del Norte, Barranquilla, Colombia); R, Francisco A. Bertel (Department of Electrical and Electronic Engineering Universidad del Norte, Barranquilla, Colombia)",,"M, Christian G. Quintero (Universidad del Norte); López, José A. Oñate (Universidad del Norte); R, Francisco A. Bertel (Universidad del Norte)",4,0,,1.02,,https://app.dimensions.ai/details/publication/pub.1095691911,46 Information and Computing Sciences; 4602 Artificial Intelligence,
1807,pub.1088819559,10.1115/1.859926.paper32,,,A New Metaheuristic Based on Deterministic Finite Automaton for Multi-Objective Optimization of Combinatorial Problems,,,,,International Conference on Computer and Computer Intelligence (ICCCI 2011),,,2011,2011,,,,,197-201,Closed,Chapter,"Nino, Elias D.; Ardila, Carlos J.","Nino, Elias D. (); Ardila, Carlos J. ()",,"Nino, Elias D. (); Ardila, Carlos J. ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1088819559,49 Mathematical Sciences; 4901 Applied Mathematics,
1799,pub.1088815468,10.1115/1.859926.paper11,,,Stairs: A Novel Multivariate Optimization Method Based on a Univariate Approach,,,,,International Conference on Computer and Computer Intelligence (ICCCI 2011),,,2011,2011,,,,,65-69,Closed,Chapter,"Nino, Elias D.; Garrido, Johann; Encinales, Luis","Nino, Elias D. (); Garrido, Johann (); Encinales, Luis ()",,"Nino, Elias D. (); Garrido, Johann (); Encinales, Luis ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1088815468,,
1793,pub.1092779306,10.1115/es2011-54662,,,Thermodynamic Characterization and Dynamic Simulation of a Micro Algae Air Lift Photobioreactor,"Micro algae production as a source of fatty biomass that can be used to produce biofuels is a promising alternative that needs to be thoroughly evaluated. The tendency to increase production and energy content and to reduce water usage has had an impact in the development of photobioreactors, due to the versatility of this equipment to control and optimize the production parameters. This system requires an adequate scheme for monitoring and controlling the variables such as temperature, light intensity, carbon dioxide and oxygen supply, in order to guarantee the micro algae growth. This paper presents a control strategy for algae growth in an airlift photobioreactor. A thermodynamic characterization was performed and the dynamic behavior of the system is modeled for system analysis and control. A mathematical model is developed using the equations describing the process. A PID controller is set to evaluate the parameters that control algae growth. The results show that the photobioreactor presents a substantial sensitivity to room temperature changes, and this is considered as the main disturbance of the process. For the dynamic characterization a non-linear differential equations-based model was developed, and after tuning a PID controller it was found that the system was robust to changes in ambient conditions.Copyright © 2011 by ASME",,,,"ASME 2011 5th International Conference on Energy Sustainability, Parts A, B, and C",,,2011-01-01,2011,2012-03-13,2011-01-01,,,1167-1173,Closed,Proceeding,"Avila, Adrian; Bula, Antonio; Gómez, Rafael; Mendoza, Jorge; Verdeza, Arnaldo","Avila, Adrian (Universidad Pontifícia Bolivariana, Montería, Colombia); Bula, Antonio (Universidad del Norte, Barranquilla, Colombia); Gómez, Rafael (Universidad del Norte, Barranquilla, Colombia); Mendoza, Jorge (Universidad Pontifícia Bolivariana, Montería, Colombia); Verdeza, Arnaldo (Universidad Pontifícia Bolivariana, Montería, Colombia)",,"Avila, Adrian (Pontifical Bolivarian University); Bula, Antonio (Universidad del Norte); Gómez, Rafael (Universidad del Norte); Mendoza, Jorge (Pontifical Bolivarian University); Verdeza, Arnaldo (Pontifical Bolivarian University)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1092779306,31 Biological Sciences; 3106 Industrial Biotechnology; 40 Engineering,7 Affordable and Clean Energy
1778,pub.1094417003,10.1109/larc.2011.6086826,,,Intelligent Approaches for Effective Feature Selection in Image Pattern Recognition,"In pattern recognition is necessary to have a number of features to identify each class. This article presents approaches for feature selection and classification in pattern recognition in digital images using intelligent algorithms. The question to work, a theoretical framework and related work on the subject are developed, experiments are proposed and results are shown.",,,,"IX Latin American Robotics Symposium and IEEE Colombian Conference on Automatic Control, 2011 IEEE",,,2011-10,2011,,,1,,1-6,Closed,Proceeding,"Margarita, R; Gamarra, A.; Christian, G.; Quintero, M.","Margarita, R (Electrical and Electronics Engineering Department, Universidad Del Norte, Barranquilla, Colombia); Gamarra, A. (Electrical and Electronics Engineering Department, Universidad Del Norte, Barranquilla, Colombia); Christian, G. (Electrical and Electronics Engineering Department, Universidad Del Norte, Barranquilla, Colombia); Quintero, M. (Electrical and Electronics Engineering Department, Universidad Del Norte, Barranquilla, Colombia)",,"Margarita, R (Universidad del Norte); Gamarra, A. (Universidad del Norte); Christian, G. (Universidad del Norte); Quintero, M. (Universidad del Norte)",3,0,,0.77,,https://app.dimensions.ai/details/publication/pub.1094417003,46 Information and Computing Sciences; 4602 Artificial Intelligence,
1776,pub.1094515581,10.1109/larc.2011.6086860,,,Fault Detection at a Continuous Hot Dip Galvanization Line,Recently several investigations are related to the application of fault detection techniques to different processes. This investigation focuses on the application of fault detection techniques to a Continuous Galvanization Process Line in ACESCO. The Canonical Variate Analysis technique was used to obtain a statistical model of the process and calculate two statistics to detect process faults. Finally the results showed the capacity of the technique to make detection in this kind of fast process.,,,,"IX Latin American Robotics Symposium and IEEE Colombian Conference on Automatic Control, 2011 IEEE",,,2011-10,2011,,,,,1-4,Closed,Proceeding,"Posada, José D.; García, Jaime R.; Torres, Melitsa J.; Sanjuán, Marco E.","Posada, José D. (Mechanical Engineering Department, Universidad del Norte, Barranquilla, Colombia); García, Jaime R. (Mechanical Engineering Department, Universidad del Norte, Barranquilla, Colombia); Torres, Melitsa J. (Mechanical Engineering Department, Universidad del Norte, Barranquilla, Colombia); Sanjuán, Marco E. (Mechanical Engineering Department, Universidad del Norte, Barranquilla, Colombia)",,"Posada, José D. (Universidad del Norte); García, Jaime R. (Universidad del Norte); Torres, Melitsa J. (Universidad del Norte); Sanjuán, Marco E. (Universidad del Norte)",1,0,,0.26,,https://app.dimensions.ai/details/publication/pub.1094515581,"40 Engineering; 4007 Control Engineering, Mechatronics and Robotics; 4010 Engineering Practice and Education",
1747,pub.1092788772,10.1115/es2011-54663,,,Analysis and Energy Optimization for Biomethanol Production Using Palm Oil Biomass Residues,"Palm oil extraction generates a great amount of biomass residues; i.e. kernel pieces, fiber and fruit bunches. The last is the major quantity, but it has limited usage as an energetic source due to physical-chemical characteristics and high humidity. Biodiesel production requires methanol, which is mainly produced form natural gas in very large industrial plants, oscillating between 700×103 to 1400 x103 tons per year. This paper presents an economical and technical analysis for production of biometanol from oil palm biomass residues, considering the requirements for the year 2019 in Colombia, which are expected to be 92.5 x103 tons. Different technological approximations are considered and the different parts for the selected process are dimensioned, due to the small size of the plant required. The process simulation is carried out using ASPENPLUS™, giving a global efficiency around 48%, and a yield of 43% for the biomass used. The production simulation allows comparing with the international price for methanol, and the cutting point is U$ 152/Ton. This value is compared with the international price of crude oil and it was found that it is only superior when the oil price is under U$ 20. Due to the tendency for oil prices to increase, it is feasible, at least form the economical point of view, to develop a small scale biometanol plant.Copyright © 2011 by ASME",,,,"ASME 2011 5th International Conference on Energy Sustainability, Parts A, B, and C",,,2011-01-01,2011,2012-03-13,2011-01-01,,,1175-1182,Closed,Proceeding,"Gómez, Rafael; Corredor, Lesme; Ávila, Adrian; Mendoza, Jorge; Bula, Antonio","Gómez, Rafael (Universidad Pontifícia Bolivariana, Montería, Colombia); Corredor, Lesme (Universidad del Norte, Barranquilla, Colombia); Ávila, Adrian (Universidad Pontifícia Bolivariana, Montería, Colombia); Mendoza, Jorge (Universidad Pontifícia Bolivariana, Montería, Colombia); Bula, Antonio (Universidad del Norte, Barranquilla, Colombia)",,"Gómez, Rafael (Pontifical Bolivarian University); Corredor, Lesme (Universidad del Norte); Ávila, Adrian (Pontifical Bolivarian University); Mendoza, Jorge (Pontifical Bolivarian University); Bula, Antonio (Universidad del Norte)",3,0,,0.23,,https://app.dimensions.ai/details/publication/pub.1092788772,31 Biological Sciences; 3106 Industrial Biotechnology,7 Affordable and Clean Energy
1728,pub.1095472256,10.1109/iscas.2011.5937541,,,A Phase-Noise Model for Nonlinear Piezoelectrically-Actuated MEMS Oscillators,"This paper presents a new empirical exponential-series-based model that describes the measured phase-noise (PN) of a nonlinear piezoelectric MEMS oscillator. Since the order of terms in the Leeson's model can only provide at maximum −30 dB/dec slope, a model with higher order terms is proposed to determine an effective resonator quality factor Qeff and reflect the reduced contribution of the amplifier flicker-noise. The average fitting error of the proposed model to a 23 MHz in-plane shear (IPS) mode oscillator is found to be less than 1%. Nonlinear operation produces an oscillator with a PN of −130 dBc/Hz at 1kHz offset-frequency, which corresponds to an improvement of about 15 dB compared to linear operation.",The authors wish to thank the MOSIS Fabrication Service for IC fabrication and Dr. Wanling Pan for device fabrication.,,,2011 IEEE International Symposium of Circuits and Systems (ISCAS),,,2011-05,2011,,,,,221-224,Closed,Proceeding,"Pardo, Mauricio; Sorenson, Logan; Ayazi, Farrokh","Pardo, Mauricio (Georgia Institute of Technology, Atlanta, Georgia, USA; Fundación Universidad del Norte, Barranquilla, Colombia); Sorenson, Logan (Georgia Institute of Technology, Atlanta, Georgia, USA); Ayazi, Farrokh (Georgia Institute of Technology, Atlanta, Georgia, USA)",,"Pardo, Mauricio (Georgia Institute of Technology; Universidad del Norte); Sorenson, Logan (Georgia Institute of Technology); Ayazi, Farrokh (Georgia Institute of Technology)",4,0,,0.99,,https://app.dimensions.ai/details/publication/pub.1095472256,40 Engineering; 51 Physical Sciences; 5108 Quantum Physics,
1728,pub.1094809825,10.1109/memsys.2011.5734541,,,PHASE NOISE SHAPING VIA FORCED NONLINEARITY IN PIEZOELECTRICALLY ACTUATED SILICON MICROMECHANICAL OSCILLATORS,"This paper shows improved phase-noise performance of MEMS oscillators when the sustaining amplifier operates a lateral bulk acoustic wave AIN -on-Si resonator in the nonlinear regime. An empirical exponential-series-based model that closely describes the phase noise in nonlinearity is presented, reflecting the increased resonator filter order and the reduced amplifier flicker-noise contribution. An oscillator using a 23MHz in-plane shear mode resonator with a quality factor of 4,000 exhibits a phase noise of −130dBc/Hz at 1KHz offset-frequency, corresponding to an improvement of about 20dB with respect to linear operation.",,,,2011 IEEE 24th International Conference on Micro Electro Mechanical Systems,,,2011-01,2011,,,1,,780-783,Closed,Proceeding,"Pardo, M.; Sorenson, L.; Pan, W.; Ayazi, F.","Pardo, M. (Georgia Institute of Technology, Atlanta, Georgia, USA; Fundacion Universidad del Norte, Barranquilla, COLOMBIA); Sorenson, L. (Georgia Institute of Technology, Atlanta, Georgia, USA); Pan, W. (Integrated Device Technology, San Jose, California, USA); Ayazi, F. (Georgia Institute of Technology, Atlanta, Georgia, USA)",,"Pardo, M. (Georgia Institute of Technology; Universidad del Norte); Sorenson, L. (Georgia Institute of Technology); Pan, W. (Integrated Device Technology (United States)); Ayazi, F. (Georgia Institute of Technology)",13,0,,3.21,,https://app.dimensions.ai/details/publication/pub.1094809825,40 Engineering; 51 Physical Sciences; 5108 Quantum Physics,
