"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2013; Publication Type is Preprint or Edited Book or Monograph or Proceeding or Chapter; Open Access is All OA.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1454,pub.1119478883,10.48550/arxiv.1309.1219,,,Frames of subspaces in Hilbert spaces with $W$-metrics,"If $\left(\h,\langle\cdot,\cdot\rangle\right)$ is a Hilbert space and on it
we consider the sesquilinear form $\langle\,W\cdot,\cdot\rangle$ so-called
$W$-metric, where $W^{*}=W\in\BH$, and $\ker\,W=\{0\}$, then the space
$\left(\h,\langle\,W\cdot,\cdot\rangle\right)$ is called Hilbert space with
$W$-metric or simply $W$-space. In this paper we investigate the dynamic of
frames of subspace on these spaces, where the sense of dynamics refers to the
behavior of frames of subspace in $\h_{W}$ (the completion of
$\left(\h,\langle\,W\cdot,\cdot\rangle\right)$) comparing with $\h$ and vice
versa. This work is based on the study made in \cite{KEFER,GMMM} on frames in
Krein spaces. In a similar way, Casazza and Kutyniok obtained some results in
the context of Hilbert spaces, see \cite{CG}.
  We take tools of theory of $C^{*}$-algebra, and properties of $\BH$, to show
that every Hilbert space with $W$-metric $\h_{W}$ with $0\in\sigma(W)$ has a
decomposition $$\h_{W}=\bigoplus_{n\in\N\cup\{\infty\}}\h_{\psi_{n}}^{W},$$
where $\h_{\psi_{n}}^{W}\simeq \Ele(\sigma(W),x\,d\mu_{n}(x))$ are Krein
spaces, for every $n\in\N\cup\{\infty\}$. Moreover, we investigate the dynamics
of frames of subspace when the self-adjoint operator $W$ is unbounded.",,,arXiv,,,,2013-09-04,2013,,,,,,All OA; Green,Preprint,"Acosta-Humánez, Primitivo; Esmeral, Kevin; Ferrer, Osmin","Acosta-Humánez, Primitivo (); Esmeral, Kevin (); Ferrer, Osmin ()",,"Acosta-Humánez, Primitivo (); Esmeral, Kevin (); Ferrer, Osmin ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119478883,49 Mathematical Sciences; 4902 Mathematical Physics; 4904 Pure Mathematics,
1338,pub.1118503060,10.48550/arxiv.1304.5698,,,"Liouvillian Propagators, Riccati Equation and Differential Galois Theory","In this paper a Galoisian approach to build propagators through Riccati
equations is presented. The main result corresponds to the relationship between
the Galois integrability of the linear Schrödinger equation and the virtual
solvability of the differential Galois group of its associated characteristic
equation. As main application of this approach we solve the Ince's differential
equation through Hamiltonian Algebrization procedure and Kovacic Algorithm to
find the propagator for a generalized harmonic oscillator that has applications
describing the process of degenerate parametric amplification in quantum optics
and the description of the light propagation in a nonlinear anisotropic
waveguide. Toy models of propagators inspired by integrable Riccati equations
and integrable characteristic equations are also presented.",,,arXiv,,,,2013-04-21,2013,,,,,,All OA; Green,Preprint,"Acosta-Humánez, Primitivo B.; Suazo, Erwin","Acosta-Humánez, Primitivo B. (); Suazo, Erwin ()",,"Acosta-Humánez, Primitivo B. (); Suazo, Erwin ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118503060,46 Information and Computing Sciences; 4601 Applied Computing; 49 Mathematical Sciences,
1220,pub.1118550852,10.48550/arxiv.1311.2479,,,"Degenerate Parametric Amplification of Squeezed Photons: Explicit Solutions, Statistics, Means and Variances","In the Schroedinger picture, we find explicit solutions for two models of
degenerate parametric oscillators in the case of multiparameter squeezed input
photons. The corresponding photon statistics and Wigner's function are also
derived in coordinate representation. Their time evolution is investigated in
detail. The unitary transformation is briefly discussed too.",,,arXiv,,,,2013-11-11,2013,,,,,,All OA; Green,Preprint,"Acosta-Humanez, P. B.; Kryuchkov, S. I.; Suazo, E.; Suslov, S. K.","Acosta-Humanez, P. B. (); Kryuchkov, S. I. (); Suazo, E. (); Suslov, S. K. ()",,"Acosta-Humanez, P. B. (); Kryuchkov, S. I. (); Suazo, E. (); Suslov, S. K. ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118550852,49 Mathematical Sciences; 4902 Mathematical Physics; 51 Physical Sciences,
1184,pub.1019008375,10.5194/nhessd-1-1173-2013,,,Tsunami hazard assessment in the southern Colombian Pacific Basin and a proposal to regenerate a previous barrier island as protection,"In this study, the tsunami hazard posed to 120 000 inhabitants of Tumaco (Colombia) is assessed, and an evaluation and analysis of regenerating the previous El Guano Island for tsunami protection is conducted. El Guano Island was a sandy barrier island in front of the city of Tumaco until its disappearance during the tsunami of 1979; the island is believed to have played a protective role, substantially reducing the scale of the disaster. The analysis is conducted by identifying seismotectonic parameters and focal mechanisms of tsunami generation in the area, determining seven potential generation sources, applying a numerical model for tsunami generation and propagation, and evaluating the effect of tsunamis on Tumaco. The results show that in the current situation, this area is vulnerable to impact and flooding by tsunamis originating nearby. El Guano Island was found to markedly reduce flood levels and the energy flux of tsunami waves in Tumaco during the 1979 tsunami. To reduce the risk of flooding due to tsunamis, the regeneration and morphological modification of El Guano Island would help to protect Tumaco.",,,EGUsphere,,,,2013-04-11,2013,2013-04-11,,1,2,1173-1212,All OA; Green,Preprint,"Otero, L. J.; Restrepo, J. C.; Gonzalez, M.","Otero, L. J. (Physics Department, Universidad del Norte, Barranquilla, Colombia); Restrepo, J. C. (Physics Department, Universidad del Norte, Barranquilla, Colombia); Gonzalez, M. (Environmental Hydraulics Institute IH Cantabria, Santander, Spain)",,"Otero, L. J. (Universidad del Norte); Restrepo, J. C. (Universidad del Norte); Gonzalez, M. (Environmental Hydraulics Institute IH Cantabria, Santander, Spain)",0,0,,0.0,https://nhess.copernicus.org/articles/14/1155/2014/nhess-14-1155-2014.pdf,https://app.dimensions.ai/details/publication/pub.1019008375,37 Earth Sciences; 3709 Physical Geography and Environmental Geoscience,
1177,pub.1119520793,10.48550/arxiv.1302.0033,,,On extremal self-dual codes of length 120,"We prove that the only primes which may divide the order of the automorphism
group of a putative binary self-dual doubly-even [120, 60, 24] code are 2, 3,
5, 7, 19, 23 and 29. Furthermore we prove that automorphisms of prime order $p
\geq 5$ have a unique cycle structure.",,,arXiv,,,,2013-01-31,2013,,,,,,All OA; Green,Preprint,"de la Cruz, J.","de la Cruz, J. ()",,"de la Cruz, J. ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119520793,46 Information and Computing Sciences; 4613 Theory Of Computation; 49 Mathematical Sciences; 4904 Pure Mathematics,
1096,pub.1119533706,10.48550/arxiv.1310.8509,,,Construction of extremal or optimal codes with an automorphism of order 29,"In this paper we construct a new optimal code with parameters [120, 60, 20]
of type II with an automorphism of order 29. Furthermore we classify all
extremal codes with length 60 of type I with an automorphism of this order.",,,arXiv,,,,2013-10-31,2013,,,,,,All OA; Green,Preprint,"De la Cruz, Javier; Gutierrez, Ismael; Robinson, Jorge","De la Cruz, Javier (); Gutierrez, Ismael (); Robinson, Jorge ()",,"De la Cruz, Javier (); Gutierrez, Ismael (); Robinson, Jorge ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119533706,46 Information and Computing Sciences; 4613 Theory Of Computation; 49 Mathematical Sciences; 4904 Pure Mathematics,
1096,pub.1118543122,10.48550/arxiv.1310.3622,,,Strain-engineering of graphene's electronic structure beyond continuum elasticity,"We present a new first-order approach to strain-engineering of graphene's
electronic structure where no continuous displacement field $\mathbf{u}(x,y)$
is required. The approach is valid for negligible curvature. The theory is
directly expressed in terms of atomic displacements under mechanical load, such
that one can determine if mechanical strain is varying smoothly at each unit
cell, and the extent to which sublattice symmetry holds. Since strain deforms
lattice vectors at each unit cell, orthogonality between lattice and reciprocal
lattice vectors leads to renormalization of the reciprocal lattice vectors as
well, making the $K$ and $K'$ points shift in opposite directions. From this
observation we conclude that no $K-$dependent gauges enter on a first-order
theory. In this formulation of the theory the deformation potential and
pseudo-magnetic field take discrete values at each graphene unit cell. We
illustrate the formalism by providing strain-generated fields and local density
of electronic states on graphene membranes with large numbers of atoms. The
present method complements and goes beyond the prevalent approach, where strain
engineering in graphene is based upon first-order continuum elasticity.",,,arXiv,,,,2013-10-14,2013,,,,,,All OA; Green,Preprint,"Barraza-Lopez, Salvador; Sanjuan, Alejandro A. Pacheco; Wang, Zhengfei; Vanevic, Mihajlo","Barraza-Lopez, Salvador (); Sanjuan, Alejandro A. Pacheco (); Wang, Zhengfei (); Vanevic, Mihajlo ()",,"Barraza-Lopez, Salvador (); Sanjuan, Alejandro A. Pacheco (); Wang, Zhengfei (); Vanevic, Mihajlo ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118543122,51 Physical Sciences; 5104 Condensed Matter Physics,
1034,pub.1118610035,10.48550/arxiv.1310.0766,,,Strain gauge fields for rippled graphene membranes under central mechanical load: an approach beyond first-order continuum elasticity,"We study the electronic properties of rippled freestanding graphene membranes
under central load from a sharp tip. To that end, we develop a gauge field
theory on a honeycomb lattice valid beyond the continuum theory. Based on the
proper phase conjugation of the tight-binding pseudospin Hamiltonian, we
develop a method to determine conditions under which continuum elasticity can
be used to extract gauge fields from strain. Along the way, we resolve a recent
controversy on the theory of strain engineering in graphene: There are no
K-point dependent gauge fields. We combine this lattice gauge field theory with
atomistic calculations and find that for moderate load, the rippled graphene
membranes conform to the extruding tip without significant increase of elastic
energy. Mechanical strain is created on a membrane only after a certain amount
of load is exerted. In addition, we find that the deformation potential --even
when partially screened-- induces qualitative changes on the electronic
spectra, with Landau levels giving way to equally-spaced peaks.",,,arXiv,,,,2013-10-02,2013,,,,,,All OA; Green,Preprint,"Sloan, James V.; Sanjuan, Alejandro A. Pacheco; Wang, Zhengfei; Horvath, Cedric; Barraza-Lopez, Salvador","Sloan, James V. (); Sanjuan, Alejandro A. Pacheco (); Wang, Zhengfei (); Horvath, Cedric (); Barraza-Lopez, Salvador ()",,"Sloan, James V. (); Sanjuan, Alejandro A. Pacheco (); Wang, Zhengfei (); Horvath, Cedric (); Barraza-Lopez, Salvador ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118610035,51 Physical Sciences; 5104 Condensed Matter Physics,
942,pub.1108745096,10.21158/9789587562002,,,Modelo alternativo para calcular el costo de los recursos propios,,,,,,,,2013,2013,2013,,,,,All OA; Hybrid,Edited Book,,,,,3,0,,,https://doi.org/10.21158/9789587562002,https://app.dimensions.ai/details/publication/pub.1108745096,,
896,pub.1119551010,10.48550/arxiv.1306.6100,,,Multiplicative Structures on the Twisted Equivariant K-theory of Finite Groups,"Let $K$ be a finite group and let $G$ be a finite group acting on $K$ by
automorphisms. In this paper we study two different but intimately related
subjects: on the one side we classify all possible multiplicative and
associative structures with which one can endow the twisted $G$-equivariant
K-theory of $K$, and on the other, we classify all possible monoidal structures
with which one can endow the category of twisted and $G$-equivariant bundles
over $K$. We achieve this classification by encoding the relevant information
in the cochains of a sub double complex of the double bar resolution associated
to the semi-direct product $K \rtimes G$; we use known calculations of the
cohomology of $K$, $G$ and $K \rtimes G$ to produce concrete examples of our
classification.
  In the case in which $K=G$ and $G$ acts by conjugation, the multiplication
map $G \rtimes G \to G$ is a homomorphism of groups and we define a shuffle
homomorphism which realizes this map at the homological level. We show that the
categorical information that defines the Twisted Drinfeld Double can be
realized as the dual of the shuffle homomorphism applied to any 3-cocycle of
$G$. We use the pullback of the multiplication map in cohomology to classify
the possible ring structures that the Grothendieck ring of representations of
the Twisted Drinfeld Double may have, and we include concrete examples of this
procedure.",,,arXiv,,,,2013-06-25,2013,,,,,,All OA; Green,Preprint,"Galindo, César; Gutiérrez, Ismael; Uribe, Bernardo","Galindo, César (); Gutiérrez, Ismael (); Uribe, Bernardo ()",,"Galindo, César (); Gutiérrez, Ismael (); Uribe, Bernardo ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119551010,46 Information and Computing Sciences; 49 Mathematical Sciences; 4902 Mathematical Physics; 4904 Pure Mathematics,
