"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2018; Publication Type is Chapter or Edited Book or Proceeding or Monograph; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1518,pub.1106236322,10.1007/978-3-319-51726-1_1625-2,,,Geoglyphs,,,,,Encyclopedia of Global Archaeology,,,2018-07-19,2018,2018-07-19,2018,,,1-13,Closed,Chapter,"Valenzuela, Daniela; Clarkson, Persis B.","Valenzuela, Daniela (Universidad de Tarapaca, Arica, Chile); Clarkson, Persis B. (Department of Anthropology, University of Winnipeg, Winnipeg, MB, Canada)","Valenzuela, Daniela (University of Tarapacá)","Valenzuela, Daniela (University of Tarapacá); Clarkson, Persis B. (University of Winnipeg)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1106236322,,
1514,pub.1117668096,10.31819/9783954877041-011,,,Autoras y autores,,,,,Historias e historietas,"Katja Carrillo Zeiter, Christoph Müller",,2018-12-31,2018,2019-06-27,2018-12-31,,,255-260,Closed,Chapter,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1117668096,,
1502,pub.1104898943,10.1007/978-3-319-89984-8_2,,,"Bioarchaeology in Chile: What It Is, Where We Are, and Where We Want to Go","Throughout its history, Chilean bioarchaeology has been shaped by the idiosyncrasies of the country’s political and ideological circumstances. In this chapter, we present and explore socio-historical landmarks that have given rise to the origin and development of bioarchaeological research in Chile. Furthermore, we discuss the controversies concerning the study of human remains and point out the new directions currently being developed within the field of bioarchaeology across the country.We conclude that after a century of research involving human remains in Chile, academic and methodological approaches have undergone important developments in the context of the 20th century's national project, contemporary research streams, and the acknowledgement of multiculturalism. It is mostly during the last three decades that the field of bioarchaeology has expanded and diversified, as consequence of its professionalization and an expansion of the contract archaeology sector. However, whilst methodological developments have made great strides in different areas of bioarchaeological research, theoretical developments have been comparatively slower and have not yet shown an explicit and critical stance according to contemporary social circumstances.","The authors thank Prof. Eugenio Aspillaga, Dr. Silvia Quevedo, Dr. Verónica Silva, Prof. Felipe Martínez, and Prof. Pedro Andrade for their help in obtaining the information presented in the article. We also thank Dr. Mauricio Hernández for his help in editing this work in English and the senior editors for their kind invitation to participate in the compilation of this volume and their comments which improved our work.",,,Archaeological Human Remains,"Barra O'Donnabhain, Maria Cecilia Lozada",,2018-06-19,2018,2018-06-19,2018,,,7-24,Closed,Chapter,"Retamal, Rodrigo; Pacheco, Aryel; Uribe, Mauricio","Retamal, Rodrigo (Departamento de Antropología, Facultad de Ciencias Sociales, Universidad de Chile, Ñuñoa, Santiago, Chile); Pacheco, Aryel (Department of Archaeology, Bioarchaeology Research Group, Durham University, Durham, UK); Uribe, Mauricio (Departamento de Antropología, Facultad de Ciencias Sociales, Universidad de Chile, Ñuñoa, Santiago, Chile)","Retamal, Rodrigo (University of Chile)","Retamal, Rodrigo (University of Chile); Pacheco, Aryel (Durham University); Uribe, Mauricio (University of Chile)",3,2,,1.38,,https://app.dimensions.ai/details/publication/pub.1104898943,"43 History, Heritage and Archaeology; 4301 Archaeology; 44 Human Society",
1488,pub.1105816299,10.1145/3209415.3209439,,,Empirical evidence of Colombian national e-government programs' impact on local Smart City-Adoption,"Smart Cities (SC) are a growing trend, and ICT is a fundamental element for their development. Elaborating national policies about SC requires measuring cities' success in ICT adoption. This article describes the Smart City ICT Adoption Maturity Model (SCIAMM), which defines five maturity levels, and consists of five domains (e-government strategy, public innovation, data, infrastructure, and services), 15 key domain areas (KDA), and 48 critical variables (CV). An initial evaluation was conducted, using public data from the IT Ministry (MinICT) for the seven largest Colombian cities. A comparison of 2015 and 2016 values shows the simultaneous improvement some areas (Public Wi-Fi and Open Data) and worsening of some strategy-related areas (Governance, IT plans, and IT Operation); further examination suggests that it may reflect reprioritization of attention and resources as cities aimed to exploit new national programs on Public Wi-Fi and Open Data. SCIAMM identification of this ""collateral damage"" of national programs shows its value as a public policy designer tool.",,,,Proceedings of the 11th International Conference on Theory and Practice of Electronic Governance,,,2018-04-04,2018,2018-04-04,2018-04-04,,,517-525,Closed,Proceeding,"Maestre, Gina; Astudillo, Hernán; Concha, Gastón; Nieto, Wilson","Maestre, Gina (Universidad Cooperativa de Colombia, Medellín, Antioquia, Colombia); Astudillo, Hernán (Universidad Técnica Federico, Santa María, Santiago de Chile, Chile); Concha, Gastón (Universidad Técnica Federico, Santa María, Santiago de Chile, Chile); Nieto, Wilson (Universidad del Norte, Barranquilla, Atlántico, Colombia)",,"Maestre, Gina (Cooperative University of Colombia); Astudillo, Hernán (Universidad Técnica Federico, Santa María, Santiago de Chile, Chile); Concha, Gastón (Universidad Técnica Federico, Santa María, Santiago de Chile, Chile); Nieto, Wilson (Universidad del Norte)",8,5,,3.57,,https://app.dimensions.ai/details/publication/pub.1105816299,44 Human Society; 4407 Policy and Administration; 46 Information and Computing Sciences,
1454,pub.1112449965,10.21676/9789587461602,,,Análisis bibliométrico: salud y calidad de vida,Divulgación y venta de libros de la universidad del magdalena,,,,,,,2018-11,2018,2018-11,,,,,Closed,Edited Book,,,,,2,0,,,,https://app.dimensions.ai/details/publication/pub.1112449965,,
1454,pub.1113493369,10.21676/9789587461398,,,Con-Textos. Fundamentos conceptuales para la labor docente,Divulgación y venta de libros de la universidad del magdalena,,,,,,,2018-09,2018,2018-09,,,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1113493369,,
1415,pub.1105608012,10.1007/978-3-319-74881-8_7,,,The Integration of the Supply Chain as a Dynamic Capability for Sustainability: The Case of an Innovative Organic Company,"Numerous research projects have demonstrated that a firm’s ability to integrate, build, and reconfigure internal and external competencies to adapt to changes in its environment is a key capability for its competitiveness. However, in the case of developing the capabilities needed to implement innovation, we have found that the ability to integrate knowledge into the supply chain is also crucial since it is an essential requirement for bringing in technological change and product innovation. The purpose of this chapter is to understand the role of supplier integration in the implementation of radical innovation. First, we propose a theoretical model to connect supplier integration as a dynamic capability to ordinary routines. Second, we study the connection between supplier integration and radical innovation through a case study in an innovative firm in the organic agro-food industry. Our analysis reveals that Herbes del Moli, the case under study, would be unable to survive and develop without the integration of the knowledge generated in the company and its painstaking and ongoing partnership with its suppliers to assimilate this knowledge throughout its supply chain. This discussion is relevant in management literature as it involves applying the dynamic capabilities approach to supply chain integration in order to understand the limitations and demands of radical innovation.","This research is part of the Project ECO2015-71380-R funded by the Spanish Ministry of Economy, Industry and Competitiveness and the State Research Agency. This is also co-financed by the European Regional Development Fund (ERDF).",,"Innovation, Technology, and Knowledge Management","Knowledge, Innovation and Sustainable Development in Organizations","Marta Peris-Ortiz, João J. Ferreira, Jose M. Merigó Lindahl",,2018-07-17,2018,2018-07-17,2019,,,97-111,Closed,Chapter,"Moreno-Luzon, Maria D.; Escorcia-Caballero, Juan P.; Chams-Anturi, Odette","Moreno-Luzon, Maria D. (Department of Management, Faculty of Economics, University of Valencia, Valencia, Spain); Escorcia-Caballero, Juan P. (Department of Management, Faculty of Economics, University of Valencia, Valencia, Spain; Business School, Universidad del Norte, Barranquilla, Colombia); Chams-Anturi, Odette (Department of Management, Faculty of Economics, University of Valencia, Valencia, Spain; Business School, Universidad del Norte, Barranquilla, Colombia)","Chams-Anturi, Odette (University of Valencia; Universidad del Norte)","Moreno-Luzon, Maria D. (University of Valencia); Escorcia-Caballero, Juan P. (University of Valencia; Universidad del Norte); Chams-Anturi, Odette (University of Valencia; Universidad del Norte)",8,2,,2.44,,https://app.dimensions.ai/details/publication/pub.1105608012,"35 Commerce, Management, Tourism and Services; 3507 Strategy, Management and Organisational Behaviour; 3509 Transportation, Logistics and Supply Chains; 46 Information and Computing Sciences; 4609 Information Systems","12 Responsible Consumption and Production; 9 Industry, Innovation and Infrastructure"
1414,pub.1104501836,10.5840/wcp232018241369,,,El mito como forma de vida en Damascio,"Damascius splits his Commentary of Phaedo in three parts. The last part is devoted to the eschatological myth which is also split in three parts. The descent in the Hades needs to be read together with two other platonic myths that tell about the soul destiny: Gorgias and the Republic. In such triadic conception, Damascius is in debt with Proclus who was the first in evidencing the imbrications in these three dialogues.According to Damascius, the purpose of the myth is to assign tén choristén diagogén after the souls are separated from the body thus acquiring a certain way of life embodied as the highest, intermediate or lowest perfection.Thus, this paper puts foward the hypothesis that the myth is revealed as a way of living present in the term “diagogé” in which a religious sense is hidden. That sense implies considering philosophy like an initiation in the mysteries. That will demand taking into account the reflections carried out by Damascius when he analyses the “argument of the affinity of the soul with the Ideas” of the Platonic dialogue and his consideration of the philosopher as the happiest man that has been completely identified with Dionysos.",,,,Proceedings of the XXIII World Congress of Philosophy,,,2018,2018,2018,,2,4,37-41,Closed,Chapter,"Nieva, José María","Nieva, José María ()",,"Nieva, José María ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1104501836,50 Philosophy and Religious Studies; 5002 History and Philosophy Of Specific Fields; 5004 Religious Studies,
1413,pub.1106685075,10.1201/b22045-11,,,"Actinobacteria as Bio-Tools for Removing and Degrading α-, β- and γ-Hexachlorocyclohexane","The organochlorine insecticide γ-hexachlorocyclohexane (γ-HCH), also called lindane, and its non-insecticidal isomers α- and β- continue generating serious environmental and health concerns, although their use has been restricted or completely banned. Therefore, the removal of pesticides from the environment, or their transformation into less toxic compounds is a topic of research interest worldwide. This chapter discusses the potential of actinobacteria, mainly those belonging to the Streptomyces genus, to remove the isomers of hexachlorocyclohexane under different physicochemical conditions. Furthermore, the optimal pH and temperature conditions for the removal of hexachlorocyclohexane by regional Streptomyces strain (Streptomyces sp. M7) are presented. This chapter also reports the ability of this actinobacterium to remove a mixture composed of α-, β- and γ-HCH (lindane), which is important considering that multiple isomers are normally present in contaminated sites. This chapter highlights the ability of actinobacteria to remove α-, β-, and γ-HCH isomers from liquid and soil systems, under a diverse set of physicochemical conditions and postulates actinobacteria as potential agents to bioremediate environments contaminated with organochlorine pesticides. This chapter discusses the potential of actinobacteria, mainly those belonging to the Streptomyces genus, to remove the isomers of hexachlorocyclohexane (HCH) under different physicochemical conditions. It focuses on the ability of this actinobacterium to remove a mixture composed of α-, β- and γ-HCH, which is important considering that multiple isomers are normally present in contaminated sites. The chapter highlights the ability of actinobacteria to remove α-, β-, and γ-HCH isomers from liquid and soil systems, under a diverse set of physicochemical conditions and postulates actinobacteria as potential agents to bioremediate environments contaminated with organochlorine pesticides. In the case of Streptomyces sp. M7 cultured in the presence of β-HCH, dichlorobenzene isomers were identified in the culture supernatant with 82% identity. In both cultures, the isomer used as the carbon source was also identified, which indicates that these compounds were not completely degraded during the 72 hr of incubation.","The authors acknowledge the financial support provided by Secretaría de Ciencia, Arte e Innovación Tecnológica of Universidad Nacional de Tucumán (SCAIT), Agencia Nacional de Promoción Científica y Tecnológica (ANPCyT), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), and Universidad del Norte Santo Tomas de Aquino (UNSTA). We also thank Mr. G. Borchia for his technical assistance.",,,Strategies for Bioremediation of Organic and Inorganic Pollutants,"María S. Fuentes, Verónica L. Colin, Juliana M. Saez",,2018-01-29,2018,2018-01-29,2018-01-29,,,179-189,Closed,Chapter,"Sineli, Pedro E.; Tortella, Gonzalo R.; Cuozzo, Sergio A.","Sineli, Pedro E. (Planta Piloto de Procesos Industriales Microbiológicos (PROIMI-CONICET), Avenida Belgrano y Pasaje Caseros, 4000 Tucumán, Argentina.); Tortella, Gonzalo R. (Departamento de Ingeniería Química, Universidad de La Frontera, Casilla 54-D, Temuco, Chile.; Centro de Excelencia en Investigación Biotecnológica Aplicada al Medio Ambiente (CIBAMA), Universidad de La Frontera, Temuco-Chile.); Cuozzo, Sergio A. (Planta Piloto de Procesos Industriales Microbiológicos (PROIMI-CONICET), Avenida Belgrano y Pasaje Caseros, 4000 Tucumán, Argentina.; Facultad de Ciencias Naturales e Instituto Miguel Lillo, Universidad Nacional de Tucumán, Miguel Lillo 205, 4000 Tucumán, Argentina.; Corresponding author:, scuozzo@proimi.org.ar)",,"Sineli, Pedro E. (Planta Piloto de Procesos Industriales Microbiológicos); Tortella, Gonzalo R. (University of La Frontera; University of La Frontera); Cuozzo, Sergio A. (Planta Piloto de Procesos Industriales Microbiológicos; National University of Tucumán; Corresponding author:, scuozzo@proimi.org.ar)",1,1,,0.11,,https://app.dimensions.ai/details/publication/pub.1106685075,31 Biological Sciences; 3107 Microbiology; 41 Environmental Sciences; 4105 Pollution and Contamination,
1387,pub.1105048158,10.1109/icccc.2018.8390429,,,2018 7th International Conference on Computers Communications and Control (ICCCC): Preface,"The International Conference on Computers Communications and Control (ICCCC) has been founded in 2006 by I. Dzitac, F.G. Filip and M.-J. Manolescu and organized every even year by Agora University of Oradea, under the aegis of the Information Science and Technology Section of Romanian Academy. ICCCC2018 has been cosponsored by IEEE Region 08. The goal of this conference was to bring together scholars and researchers, from academia and industry practitioners to present and discuss in a friendly environment their latest research findings on a broad array of topics in computing, computer communications and control. The Program Committee received papers describing original, previously unpublished, completed research, not currently under review by another conference or journal, addressing state-of-the-art research and development in all areas related to computer networking and control.",Organizers and editors want to thanks to all participants and to President of IEEE Region 8 for collaboration and support. Organizers and editors want to thanks to all participants and to President of IEEE Region 8 for collaboration and support.,,,2018 7th International Conference on Computers Communications and Control (ICCCC),,,2018-05-01,2018,,2018-05-01,,,1-11,Closed,Proceeding,"Dzitac, Ioan; Filip, Florin Gheorghe; Manolescu, Misu-Jan; Dzitac, Simona; Oros, Horea; Dzitac, Domnica","Dzitac, Ioan (Mathematics and Informatics Dept., Aurel Vlaicu University of Arad, Arad, Romania); Filip, Florin Gheorghe (Information Science and Tech. Section, Romanian Academy, Bucharest, Romania); Manolescu, Misu-Jan (Social Sciences Dept., Agora University, Oradea, Romania); Dzitac, Simona (Energy Engineering Department., University of Oradea, Oradea, Romania); Oros, Horea (Mathematics and Informatics Dept., University of Oradea, Oradea, Romania); Dzitac, Domnica (New York University Abu Dhabi, Abu Dhabi, UAE)",,"Dzitac, Ioan (Aurel Vlaicu University of Arad); Filip, Florin Gheorghe (Romanian Academy); Manolescu, Misu-Jan (Agora University); Dzitac, Simona (University of Oradea); Oros, Horea (University of Oradea); Dzitac, Domnica (New York University Abu Dhabi)",1,0,,0.73,,https://app.dimensions.ai/details/publication/pub.1105048158,46 Information and Computing Sciences; 4610 Library and Information Studies,
1387,pub.1103973217,10.1007/978-3-319-75990-6_18,,,Organizational Legitimacy and Stakeholder Trust in the Organization: A Feed-Forward Relationship,"The main goal of this study is to enlarge the understanding of the concept of legitimacy. In recent decades, organizational legitimacy has received a great deal of attention from researchers who have tried to establish how organizations acquire, manage, and use it. However, there is still no conceptual agreement on how organizational legitimacy should be understood and how it can be measured. This reflects the complexity in the literature about understanding this phenomenon and suggests research opportunities. This chapter aims to strengthen the understanding of the role legitimacy plays in organizations by reviewing the related literature and analyzing the relationship between legitimacy and trust. Our findings suggest that there is a positive relationship between these two concepts. Moreover, we conclude that legitimacy can be achieved in two different ways: the first via trust and the second via control. In the first instance, we found a double-loop relationship between legitimacy and trust, generating a feed-forward relationship, given that both of these concepts mutually reinforce each other. In the second instance, there is a single-loop relationship because legitimacy based on control improves stakeholders’ trust in the organization. However, there is no reciprocal impact given that the legalistic remedies used are, in fact, the substitutes of trust.","This research is part of the Project ECO2015-71380-R funded by the Spanish Ministry of Economy, Industry and Competitiveness and the State Research Agency, co-financed by the European Regional Development Fund (ERDF).",,,Organizational Legitimacy,"Emilio Díez-De-Castro, Marta Peris-Ortiz",,2018-05-15,2018,2018-05-15,2018,,,283-299,Closed,Chapter,"Moreno-Luzon, Maria D.; Chams-Anturi, Odette; Escorcia-Caballero, Juan P.","Moreno-Luzon, Maria D. (Department of Management, Faculty of Economics, University of Valencia, Valencia, Spain); Chams-Anturi, Odette (Department of Management, Faculty of Economics, University of Valencia, Valencia, Spain); Escorcia-Caballero, Juan P. (Business School, Universidad del Norte, Barranquilla, Colombia)","Moreno-Luzon, Maria D. (University of Valencia)","Moreno-Luzon, Maria D. (University of Valencia); Chams-Anturi, Odette (University of Valencia); Escorcia-Caballero, Juan P. (Universidad del Norte)",10,5,,4.04,,https://app.dimensions.ai/details/publication/pub.1103973217,"35 Commerce, Management, Tourism and Services; 3507 Strategy, Management and Organisational Behaviour; 50 Philosophy and Religious Studies; 5001 Applied Ethics",
1383,pub.1111015941,10.1109/concapan.2018.8596390,,,Solar flat plate collector manufacturing using materials easily available in El Salvador,"A proposal is presented for the manufacturing of solar flat plate collectors for heating water using materials easily available in local suppliers and using common tools of metal mechanical workshops. Use of stainless steel is proposed, which despite its lower thermal conductivity than copper, good efficiency is achieved by proper configuration of solar radiation absorber structure. Additionally, use of a low thermal conductivity gas is proposed to reduce collector thermal losses.",,,,2018 IEEE 38th Central America and Panama Convention (CONCAPAN XXXVIII),,,2018-12-30,2018,2018-12-30,,,,1-5,Closed,Proceeding,"Evangelista, Anselmo Valdizon; Linares, Ronald Antonio Marroquin","Evangelista, Anselmo Valdizon (Instituto de investigaci&#x00F3;n e innovaci&#x00F3;n en energ&#x00ED;a, Soyapango, El Salvador); Linares, Ronald Antonio Marroquin (Instituto de investigaci&#x00F3;n e innovaci&#x00F3;n en energ&#x00ED;a, Soyapango, El Salvador)",,"Evangelista, Anselmo Valdizon (Instituto de investigaci&#x00F3;n e innovaci&#x00F3;n en energ&#x00ED;a, Soyapango, El Salvador); Linares, Ronald Antonio Marroquin (Instituto de investigaci&#x00F3;n e innovaci&#x00F3;n en energ&#x00ED;a, Soyapango, El Salvador)",1,0,,0.21,,https://app.dimensions.ai/details/publication/pub.1111015941,40 Engineering; 4014 Manufacturing Engineering,
1376,pub.1107673094,10.1145/3274192.3274210,,,Do Usability and Agility Combine?,"Creating design models that represent usability aspects can promote a better quality in use. However, it is necessary to investigate how do design processes commonly used in industry can be adapted to include this practice. This paper reports a case study in an agile software development company which adopts the Scrum methodology. The company decided to include the usability modeling practice in order to improve the quality of their products. For modeling usability aspects, the company adopted the USINN model in the initial sprints of a web development project. The results indicated that it was possible to integrate usability modeling before starting the development activities, anticipating the concern with usability. The USINN model enabled to prevent usability problems in the UIs developed later and to identify requirements for the application. Moreover, the USINN model was used in the sprint planning.",,,,Proceedings of the 17th Brazilian Symposium on Human Factors in Computing Systems,,,2018-10-22,2018,2018-10-22,2018-10-22,,,1-11,Closed,Proceeding,"Marques, Anna Beatriz; Figueiredo, Rodrigo; Amorin, Warlem; Rabelo, Jacilane; Barbosa, Simone D. J.; Conte, Tayana","Marques, Anna Beatriz (Universidade Federal do Ceará, Russas, Ceará, Brasil); Figueiredo, Rodrigo (Uninorte Laureate Universities, Manaus, Amazonas, Brasil); Amorin, Warlem (Uninorte Laureate Universities, Manaus, Amazonas, Brasil); Rabelo, Jacilane (Instituto de Computação, Universidade Federal do Amazonas, Manaus, Amazonas, Brasil); Barbosa, Simone D. J. (Departamento de Informática PUC-Rio, Rio de Janeiro, Rio de Janeiro, Brasil); Conte, Tayana (Instituto de Computação, Universidade Federal do Amazonas, Manaus, Amazonas, Brasil)",,"Marques, Anna Beatriz (Universidade Federal do Ceará); Figueiredo, Rodrigo (Uninorte Laureate Universities, Manaus, Amazonas, Brasil); Amorin, Warlem (Uninorte Laureate Universities, Manaus, Amazonas, Brasil); Rabelo, Jacilane (Federal University of Amazonas); Barbosa, Simone D. J. (Pontifical Catholic University of Rio de Janeiro); Conte, Tayana (Federal University of Amazonas)",3,1,,0.98,,https://app.dimensions.ai/details/publication/pub.1107673094,46 Information and Computing Sciences; 4609 Information Systems; 4612 Software Engineering,
1362,pub.1104333870,10.1007/978-3-319-89857-5_10,,,"Corporate Universities as a New Paradigm and Source of Social Innovation, Sustainability, Technology and Education in the XXI Century","In recent years, Corporate Universities have become a critical element in the development of human capital inside companies, institutions and organizations, promoting strategies based on knowledge management as an essential factor to achieve social innovation and sustainable competitive advantages aligned with the strategy. Therefore it is essential for these institutions to reach the highest levels of efficiency and excellence in company processes and structures and to achieve planned corporate goals and objectives. In this work an extensive and thorough review of the current literature was carried out in relation to the concept, in order to analyse the latest trends in Corporate Universities. A comparative evaluation with traditional university aspects was performed, identifying their own differentiators, for example the impact on social innovation, the development of sustainable competitive advantages, the influence on the company’s internal environment, the importance of cultural and technological factors, and the relationship with the organizations strategy, which are important factors in its successful development and interconnection within the company processes. The information obtained from the aforementioned literature review, in combination with the experience gained by the team of consultants and researchers at the PRIME Business School, Sergio Arboleda University, Bogota, Colombia, allowed to present proposed in general terms a new implementation model of Corporate University. This new model is based on five distinct phases, and with minor adaptations could be to any sector in an organization. The study shows that through this Corporate University model, an organization could gain differentiators to increase social innovation, in time gain sustainable competitive advantages, and a desirable alignment with the objectives and strategic goals of the organization.",,,,Strategies and Best Practices in Social Innovation,"Marta Peris-Ortiz, Jaime Alonso Gómez, Patricia Marquez",,2018-06-01,2018,2018-06-01,2018,,,153-169,Closed,Chapter,"Alonso-Gonzalez, Antonio; Peris-Ortiz, Marta; Palacios Chacon, Lorena A.","Alonso-Gonzalez, Antonio (EIAM—PRIME Business School, Universidad Sergio Arboleda, Bogotá, Colombia); Peris-Ortiz, Marta (Departamento de Organización de Empresas, Universitat Politècnica de Valencia, Valencia, Spain); Palacios Chacon, Lorena A. (Escuela de Negocios, Universidad del Norte, Barranquilla, Colombia)","Alonso-Gonzalez, Antonio (Sergio Arboleda University)","Alonso-Gonzalez, Antonio (Sergio Arboleda University); Peris-Ortiz, Marta (Universitat Politècnica de València); Palacios Chacon, Lorena A. (Universidad del Norte)",5,3,,1.75,,https://app.dimensions.ai/details/publication/pub.1104333870,"35 Commerce, Management, Tourism and Services; 3507 Strategy, Management and Organisational Behaviour",
1357,pub.1105896997,10.1007/978-3-319-75862-6_7,,,An Initial Evaluation of the Impact of Location Obfuscation Mechanisms on Geospatial Analysis,"Since the emergence of GPS capable mobile devices and the increasing demand of contextual services such as location-based services (LBSs), there has been a rising concern for location privacy. This led to the creation of manifold location privacy protection mechanisms (LPPMs) in the scientific community. The authors propose the use of geospatial analyses as an evaluation tool of the impact of noise-based algorithms on location data. For this, the Pinwheel mechanism is tested, using different noise settings, to identify a threshold where privacy is provided, and geostatistical inferences are not affected greatly. Results show that 500 m of random noise introduce a small level of change that does not change the general trend in both heatmap and hotspot analysis but still can provide a minimum level of protection to individuals.",Acknowledgements to the Sustain-T Project (Technologies for Sustainable Development) by Erasmus Mundus partnership for supporting the author and encouraging international cooperation in research.,,Complex Networks and Dynamic Systems,Transportation Analytics in the Era of Big Data,"Satish V. Ukkusuri, Chao Yang",,2018-07-29,2018,2018-07-29,2019,4,,153-180,Closed,Chapter,"Wightman, Pedro; Zurbarán, Mayra","Wightman, Pedro (Department of Systems Engineering, Universidad del Norte, Barranquilla, Atlántico, Colombia); Zurbarán, Mayra (Department of Systems Engineering, Universidad del Norte, Barranquilla, Atlántico, Colombia)","Wightman, Pedro (Universidad del Norte)","Wightman, Pedro (Universidad del Norte); Zurbarán, Mayra (Universidad del Norte)",2,2,,0.49,,https://app.dimensions.ai/details/publication/pub.1105896997,46 Information and Computing Sciences; 4604 Cybersecurity and Privacy,
1351,pub.1104469147,10.1061/9780784481479.005,,,Analysis of the Contractive Behavior of Soil Deposits Subjected to Biaxial Excitation,This paper presents the analysis of the contractive behavior of saturated sand deposits subjected to biaxial seismic excitation. The analysis is performed on reduced scale centrifuge models of soil deposits. The models were instrumented with dense arrays of accelerometers and pore pressure transducers in order to capture the soil response under seismic excitation. Shear stresses and shear strains are estimated based on the recorded accelerations. A multi-yield surface constitutive model is used to infer the shear-volume behavior of the soil based on the acceleration and pore pressure response. The analysis offers insight into the coupled two-directional response of soil deposits.,,,,Geotechnical Earthquake Engineering and Soil Dynamics V,,,2018-06-07,2018,2018-06-07,2018-06-07,,,48-56,Closed,Proceeding,"Mercado, Vicente; Zeghal, Mourad; El-Shafee, Omar","Mercado, Vicente (Univ. del Norte, Dept. of Civil and Environmental Engineering, Barranquilla, Colombia, . E-mail:, vmercado@uninorte.edu.co); Zeghal, Mourad (Rensselaer Polytechnic Institute, Dept. of Civil and Environmental Engineering, Troy, NY. E-mail:, zeghal@rpi.edu); El-Shafee, Omar (Rensselaer Polytechnic Institute, Dept. of Civil and Environmental Engineering, Troy, NY. E-mail:, elshao2@rpi.edu)",,"Mercado, Vicente (Universidad del Norte); Zeghal, Mourad (Rensselaer Polytechnic Institute); El-Shafee, Omar (Rensselaer Polytechnic Institute)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1104469147,40 Engineering; 4005 Civil Engineering; 4019 Resources Engineering and Extractive Metallurgy,
1331,pub.1103845210,10.1007/978-3-319-76759-8_5,,,"Odd Bedfellows? US Pub(l)ic Diplomacy, Colombian Industry Policy, and Sex Tourism in Cartagena","The informal economy, public diplomacy, sexualized national imagery, and efforts to dynamize Colombia’s tourism industry through rebranding are synchronizing in a misogynistic, exploitative cocktail of promotional campaigns and child sex-trafficking, most notably in Cartagena de Indias. This odious mixture needs critique and reform. For while its structural inequalities and destructive impact are widely recognized, many analysts and people in power continue to perpetuate a sunny mythology of the benefits of tourism. These connections derive from decades of imagery sexualizing young women to attract visitors as part of nation-branding; the role of the United States in particular in the Colombian imaginary as a desired source of men and money; and Washington’s public diplomacy and military interventions in the region. The mixture of these forces and tensions makes the country a key site in the global crisis created by masculine desires to commit statutory rape.",,,Palgrave Studies in Communication for Social Change,Communicating National Image through Development and Diplomacy,"James Pamment, Karin Gwinn Wilkins",,2018-05-08,2018,2018-05-08,2018,,,99-121,Closed,Chapter,"Sorzano, Olga Lucía; Miller, Toby","Sorzano, Olga Lucía (City, University of London, London, UK); Miller, Toby (Universidad del Norte, Barranquilla, Colombia)","Sorzano, Olga Lucía (City, University of London)","Sorzano, Olga Lucía (City, University of London); Miller, Toby (Universidad del Norte)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1103845210,"35 Commerce, Management, Tourism and Services; 3504 Commercial Services; 3506 Marketing; 3508 Tourism; 43 History, Heritage and Archaeology; 44 Human Society",10 Reduced Inequalities
