"About the data: Exported on Sep 30, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2010; Publication Type is Proceeding or Edited Book or Preprint or Monograph.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1568,pub.1107266426,10.2139/ssrn.3223611,,,La Universidad como un actor social heterogéneo en los procesos de integración regional en América Latina (The University As a Heterogeneous Social Actor in the Regional Integration Processes in Latin America),"Spanish Abstract: La Universidad como centro académico dedicado a la investigación tiene un papel socialmente construido en los procesos de integración regional en América Latina, el cual varía desde el papel activo y crítico que desempeñan en las demandas que realizan a estas organizaciones intergubernamentales y/o supranacionales (Comunidad Andina de Naciones - CAN, Mercado Común del Sur - MERCOSUR, Unión de Naciones Suramericanas - UNASUR, Mercado Común Centroamericano - MCCA, Comunidad del Caribe - CARICOM), pasando por la simple explicación e interpretación de estos fenómenos sociales, hasta llegar a la falta de interés por el estudio y difusión de estas dinámicas regionales. English Abstract: The University as an academic center devoted to research has a socially constructed role in the processes of regional integration in Latin America, which ranges from active and critical role they play in the demands they make to these intergovernmental organizations and / or supranational (Andean Community - CAN, Southern Common Market - MERCOSUR, South American Union of Nations - UNASUR, Central American Common Market - CACM, Caribbean Community - CARICOM), through the simple explanation and interpretation of these social phenomena down to the lack interest in the study and dissemination of these regional dynamics.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Cepeda-Ladino, Julio-César","Cepeda-Ladino, Julio-César (National Chengchi University (NCCU) - Institute of International Relations; Universidad Pedagógica y Tecnológica de Colombia)",,"Cepeda-Ladino, Julio-César (Pedagogical and Technological University of Colombia)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1107266426,"39 Education; 3902 Education Policy, Sociology and Philosophy; 44 Human Society",
1559,pub.1095435452,10.1109/cvpr.2010.5540152,,,Efficient Extraction of Human Motion Volumes by Tracking,"We present an automatic and efficient method to extract spatio-temporal human volumes from video, which combines top-down model-based and bottom-up appearance based approaches. From the top-down perspective, our algorithm applies shape priors probabilistically to candidate image regions obtained by pedestrian detection, and provides accurate estimates of the human body areas which serve as important constraints for bottom-up processing. Temporal propagation of the identified region is performed with bottom-up cues in an efficient level-set framework, which takes advantage of the sparse top-down information that is available. Our formulation also optimizes the extracted human volume across frames through belief propagation and provides temporally coherent human regions. We demonstrate the ability of our method to extract human body regions efficiently and automatically from a large, challenging dataset collected from YouTube.","We thank internal and external reviewers for their comments on our work. This research is partially supported by an NSF CA-REER grant (IIS-0845230), a Google research award, and a Microsoft Research fellowship to L.F-F. We thank internal and external reviewers for their comments on our work. This research is partially supported by an NSF CA-REER grant (IIS-0845230), a Google research award, and a Microsoft Research fellowship to L.F-F.",,,2010 IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,2010-06,2010,,,,,655-662,Closed,Proceeding,"Niebles, Juan Carlos; Han, Bohyung; Fei-Fei, Li","Niebles, Juan Carlos (Princeton University, USA Universidad del Norte, Colombia); Han, Bohyung (Electrical and Computer Engineering, UNIST, Korea); Fei-Fei, Li (Computer Science Department, Stanford University, USA)",,"Niebles, Juan Carlos (Princeton University, USA Universidad del Norte, Colombia); Han, Bohyung (Ulsan National Institute of Science and Technology); Fei-Fei, Li (Stanford University)",26,0,,6.16,,https://app.dimensions.ai/details/publication/pub.1095435452,"46 Information and Computing Sciences; 4603 Computer Vision and Multimedia Computation; 4607 Graphics, Augmented Reality and Games",
1523,pub.1094209076,10.1109/latincom.2010.5641018,,,An Optimal Solution to the MCDS problem for Topology Construction in Wireless Sensor Networks,"Topology Construction (TC) is a very well-known technique to save energy and extend the lifetime of wireless sensor networks. One common approach to implement TC is to select a small subset of nodes that can accomplish the global objective of the network and put the rest of the nodes in a low energy consumption mode to use their energy in the future. One way to select this subset of nodes is by solving the Minimum Connected Dominating Set problem (MCDS). This paper presents a Mixed Integer Programming (MIP) formulation that finds the optimal solution to this problem. The formulation is proposed as a benchmarking tool to compare the performance of existing and new heuristics that approximate the solution to the same problem. In fact, the paper compares the performance of three well- known CDS-based topology construction protocols versus the MIP-MCDS formulation. The results show that, in terms of the size of the CDS, the distance between the optimal and the approximate solutions increases with the communication radius and the number of nodes. In terms of the solution time, for low density and high node degree topologies the mathematical programming formulation is comparable, and sometimes better, to that of the heuristics. However, in topologies with low node degree and high node density the heuristic solutions outperform the mathematical programming solution.",,,,2010 IEEE Latin-American Conference on Communications,,,2010-09,2010,,,,,1-6,Closed,Proceeding,"Wightman, Pedro M.; Fabregas, Aldo; Labrador, Miguel A.","Wightman, Pedro M. (Department of Systems Engineering, Universidad del Norte, Barranquilla, Colombia); Fabregas, Aldo (Center for Urban Transportation Research, University of South Florida, Tampa, Florida, 33620); Labrador, Miguel A. (Department of Computer Science and Engineering, University of South Florida, Tampa, Florida, 33620)",,"Wightman, Pedro M. (Universidad del Norte); Fabregas, Aldo (University of South Florida); Labrador, Miguel A. (University of South Florida)",4,0,,1.02,,https://app.dimensions.ai/details/publication/pub.1094209076,46 Information and Computing Sciences; 4605 Data Management and Data Science; 4606 Distributed Computing and Systems Software,7 Affordable and Clean Energy
1514,pub.1095209659,10.1109/andescon.2010.5633281,,,"Cardiac, respiratory and oxymetric telemonitoring through a Web application using JSP","In this paper, it's presented a Java application development for the acquisition and management of information about vital signs (blood présure, heart and respiratory frequency and oxygen saturation in blood) of a patient, to be showed in a computer and sent through Internet, allowing specialist doctors to monitor their patients remotely by the net, in real time, so they can give indications to personnel who are with the patient.",,,,2010 IEEE ANDESCON,,,2010-09,2010,,,,,1-4,Closed,Proceeding,"Viloria-Nu&#x0301;&#x00F1;ez, Ce&#x0301;sar; Abouantoun, Maman; Sosa, Anuar; Baquero-Latorre, Hernando","Viloria-Nu&#x0301;&#x00F1;ez, Ce&#x0301;sar (Dept. de Medicina, Univ. del Norte, Barranquilla, Colombia); Abouantoun, Maman (Univ. del Norte, Barranquilla, Colombia); Sosa, Anuar (Univ. del Norte, Barranquilla, Colombia); Baquero-Latorre, Hernando (Univ. del Norte, Barranquilla, Colombia)",,"Viloria-Nu&#x0301;&#x00F1;ez, Ce&#x0301;sar (Universidad del Norte); Abouantoun, Maman (Universidad del Norte); Sosa, Anuar (Universidad del Norte); Baquero-Latorre, Hernando (Universidad del Norte)",6,0,,1.56,,https://app.dimensions.ai/details/publication/pub.1095209659,32 Biomedical and Clinical Sciences; 3201 Cardiovascular Medicine and Haematology,
1497,pub.1102359835,10.2139/ssrn.1622705,,,Informality in Colombia: A New Proposal,"In this article we propose a new informality definition keeping in mind the vulnerability of the human being, especially when she does not have social security coverage. In first place, we analyze the pertinence of this definition based on the Colombian regulation exploring the pros and cons of belonging to the social security system making the legal payments. Second, we present the theoretical model of being informal by health in Colombia. Then, we search the factors related to the choice of being a worker and to be informal by a multinomial logistic regression. Finally, we estimate the probability of being informal analyzing not only the sociodemographic characteristics, but if the time spent searching for a job affects in a significant manner the probability of being an informal worker. The period of analysis comprehends second quarters of the continuous household surveys between 2001 and 2008, for 13 cities and metropolitan areas.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Ospino, Carlos G.; Roldan, Paola Marcela; Fernández, Diana","Ospino, Carlos G. (Universidad de los Andes, Colombia - Department of Economics); Roldan, Paola Marcela (Universidad del Norte); Fernández, Diana (Fundesarrollo)",,"Ospino, Carlos G. (Universidad de Los Andes); Roldan, Paola Marcela (Universidad del Norte); Fernández, Diana (Fundesarrollo)",2,0,,0.43,,https://app.dimensions.ai/details/publication/pub.1102359835,33 Built Environment and Design; 3304 Urban and Regional Planning; 44 Human Society,
1484,pub.1119483635,10.48550/arxiv.1012.2076,,,Simple permutations with order $4n + 2$. Part I,"The problem of genealogy of permutations has been solved partially by Stefan
(odd order) and Acosta-Humánez & Bernhardt (power of two). It is well known
that Sharkovskii's theorem shows the relationship between the cardinal of the
set of periodic points of a continuous map, but simple permutations will show
the behavior of those periodic points. This paper studies the structure of
permutations of mixed order $4n+2$, its properties and a way to describe its
genealogy by using Pasting and Reversing.",,,arXiv,,,,2010-12-09,2010,,,,,,All OA; Green,Preprint,"Acosta-Humánez, Primitivo B.; Castiblanco, Eduardo Martínez","Acosta-Humánez, Primitivo B. (); Castiblanco, Eduardo Martínez ()",,"Acosta-Humánez, Primitivo B. (); Castiblanco, Eduardo Martínez ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119483635,49 Mathematical Sciences; 4901 Applied Mathematics; 4904 Pure Mathematics,
1391,pub.1102293223,10.2139/ssrn.1680973,,,Experience in Implementing the Concept of Electronic Government in Latin America,"This paper seeks to bring everyone to the concept of e-government, in a first step, explaining the basic concepts required for this approach and then proposing a definition as a basis for discussion, given that there are a wide range of approaches that do not generate consensus. On a second step, demonstrating the relevance of the concept, referencing diverse national and international, public and private sources that proposed it as a development key. Additionally, there will be a presentation of the current state of the process of implementation of the concept to all over Latin America. It is important to note that this paper should be reviewed as complementary to other ones presented at Panel ""e-governance, e-government and e-administration"" developed on the third edition of the symposium ""Las Sociedades ante el Reto Digital"", implemented within the framework of the 13th edition of ""Cátedra Europa”.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Cardona, Diego","Cardona, Diego (Universidad EAN)",,"Cardona, Diego (Universidad EAN)",1,0,,0.63,,https://app.dimensions.ai/details/publication/pub.1102293223,44 Human Society; 46 Information and Computing Sciences; 4610 Library and Information Studies,
1355,pub.1107266427,10.2139/ssrn.3223612,,,La Política Exterior Colombiana hacia el Mundo: El Bicentenario como una oportunidad histórica de cambio. Visión 2010-2060 (Colombian Foreign Policy Towards the World: The Bicentennial as a Historic Opportunity for Change. Vision 2010–2060),"Spanish Abstract: La Política Exterior Colombiana en el Siglo XXI tiene nuevos retos y perspectivas que van desde la (re) apertura de relaciones diplomáticas, comerciales y culturales con regiones olvidadas del planeta, pasando por la consolidación de los vínculos privilegiados desde el punto de vista político-económico, hasta llegar al tratamiento de temas sensibles en organizaciones internacionales (migración, derechos humanos, terrorismo). En este sentido, el proceso de construcción de la Política Exterior Colombiana involucrará la participación activa de actores estatales y de la sociedad civil (academia, sector empresarial, organizaciones no gubernamentales), en donde la celebración del Bicentenario de la Independencia se convierta en una oportunidad histórica para desarrollar una visión de proyecto nacional de largo plazo que tenga en cuenta las lecciones de nuestra historia y el cual se encuentre vinculado a las dinámicas del Sistema Internacional de la globalización del tercer milenio. English Abstract: Colombian Foreign Policy in the XXI Century has new challenges and perspectives that range from the (re) opening of diplomatic, trade and cultural links with neglected regions of the planet, through the consolidation of the special links from the standpoint of political-economic as far as the treatment of sensitive issues in international organizations (migration, human rights, terrorism). In this sense, Colombian foreign policy process building will involve the active participation of state actors and civil society (academia, business, NGOs), where the Bicentennial celebration of Independence to become an opportunity history to develop a vision of long-term national project that takes into account the lessons of our history and which is linked to the dynamics of the international system of globalization of the third millennium.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Cepeda-Ladino, Julio-César","Cepeda-Ladino, Julio-César (National Chengchi University (NCCU) - Institute of International Relations; Universidad Pedagógica y Tecnológica de Colombia)",,"Cepeda-Ladino, Julio-César (Pedagogical and Technological University of Colombia)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1107266427,44 Human Society; 4408 Political Science,"16 Peace, Justice and Strong Institutions"
1232,pub.1102280666,10.2139/ssrn.1557987,,,Labor Informality: The Colombian Case,"In this article we explore factors related to the probability of being an informal worker in Colombia; in particular, we are interested in analyzing whether the time spent searching for a job affects in a significant manner the probability of being an informal worker. We also explore characteristics that affect wage differentials between formal and informal workers. The period of analysis comprehends second quarters of the continuous household surveys between 2001 and 2005, for 13 cities and metropolitan areas. We find evidence that unemployment duration has a positive effect on the probability of being an informal worker in Colombia. Household heads have a lower probability of being informal, due in great part to the fact that their social security affiliation guarantees her family access to health services. Informal workers, during the period of analysis earn labor income 30% lower than formal workers, after controlling for socioeconomics characteristics.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Roldan, Paola Marcela; Ospino, Carlos G.","Roldan, Paola Marcela (Universidad del Norte); Ospino, Carlos G. (Universidad de los Andes, Colombia - Department of Economics)",,"Roldan, Paola Marcela (Universidad del Norte); Ospino, Carlos G. (Universidad de Los Andes)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1102280666,38 Economics; 3801 Applied Economics; 44 Human Society,8 Decent Work and Economic Growth
1220,pub.1095672784,10.1109/tdc-la.2010.5762894,,,The repair process of five Colombian power distribution systems,"This paper presents a study of the repair process performed in five Colombian power distribution systems using queuing theory concepts. It represents the input and service processes of the queuing system by means of stochastic point process models and assesses the repair process performance indexes applying a procedure of sequential Monte Carlo simulation. Results shows: i. The power law stochastic point process model is recommended as the first choice for representing the input and service processes because it fits even in those cases of samples with low tendency for which the fit to renewal process models failed. ii. Although the traffic intensity parameter gives at a glance the tendency of the repair process performance, to know when an index is higher o lower than a given value, it is necessary to apply the assessment procedure.",,,,2010 IEEE/PES Transmission and Distribution Conference and Exposition: Latin America (T&D-LA),,,2010-11,2010,,,,,278-284,Closed,Proceeding,"Zapata, C J; Di&#x0301;az, J; Ocampo, M L; Marriaga, J D; Pati&#x00F1;o, J U; Gallego, A F","Zapata, C J (Univ. Tecnol. de Pereira, Pereira, Colombia); Di&#x0301;az, J (Electrificadora de Santander, Bucaramanga, Colombia); Ocampo, M L (Central Hidroelectrica de Caldas, Manizales, Colombia); Marriaga, J D (Ing. de Redes Linci, Barranquilla, Colombia); Pati&#x00F1;o, J U (Empresas Municipales de Cartago, Cartago, Colombia); Gallego, A F (Sypelc Ltda, Manizales, Colombia)",,"Zapata, C J (Univ. Tecnol. de Pereira, Pereira, Colombia); Di&#x0301;az, J (Electrificadora de Santander, Bucaramanga, Colombia); Ocampo, M L (Central Hidroelectrica de Caldas, Manizales, Colombia); Marriaga, J D (Ing. de Redes Linci, Barranquilla, Colombia); Pati&#x00F1;o, J U (Empresas Municipales de Cartago, Cartago, Colombia); Gallego, A F (Sypelc Ltda, Manizales, Colombia)",5,0,,1.39,,https://app.dimensions.ai/details/publication/pub.1095672784,"35 Commerce, Management, Tourism and Services; 40 Engineering; 49 Mathematical Sciences; 4901 Applied Mathematics",
1220,pub.1093780204,10.1109/andescon.2010.5632845,,,Coordination mechanisms for tracking and surveillance in multiagent environments,"The use of multiagent techniques to support the human activities has been increasing for many years, especially in coordination mechanisms for environments monitoring. Then, we propose a coordination mechanism applied to intelligent surveillance methods. The approach aims to increase the time in which agents are able to ensure intruder's tracking. The coordination is based on information from sensors of each agent, which are evaluated to make a suitable decision to guarantee tracking. Several types of heterogeneous agents are used in this approach: indoor mobile agents, outdoor mobile agents and static agents. With different groups of agents, we compare the intelligent mechanism with a random mechanism to determine the overall system performance.",,,,2010 IEEE ANDESCON,,,2010-09,2010,,,,,1-6,Closed,Proceeding,"M, Christian G Quintero; R, Francisco A Bertel; P, Daniel E Maldonado","M, Christian G Quintero (Electr. &amp; Electron. Dept., Univ. del Norte, Barranquilla, Colombia); R, Francisco A Bertel (Electr. &amp; Electron. Dept., Univ. del Norte, Barranquilla, Colombia); P, Daniel E Maldonado (Electr. &amp; Electron. Dept., Univ. del Norte, Barranquilla, Colombia)",,"M, Christian G Quintero (Universidad del Norte); R, Francisco A Bertel (Universidad del Norte); P, Daniel E Maldonado (Universidad del Norte)",19,0,,5.04,,https://app.dimensions.ai/details/publication/pub.1093780204,46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science,
1100,pub.1093207378,10.1109/andescon.2010.5629994,,,Space allocation using intelligent optimization techniques,"The space allocation problem has taken an important role in different fields. For instance, placing items in a warehouse where it is essential to take advantage of the available space and meet the production requirements. Similarly, the parking slot allocation for automobiles in a car parking in which there are occasions where a lack of proper distribution of the automobiles exist. In the same sense, the space allocation for crops in a land for cultivation in which it is important to take into account factors and features such as humidity and pH. In this paper, an intelligent organizer of objects is presented using Genetic Algorithms (GA) and Hill Climbing (HC) to solve the space allocation problem in a Warehouse, a Car Parking and a Land for Cultivation. Also, a technique that organizes objects randomly in the space was implemented to compare results with the intelligent techniques. Several tests were performed to check the proper system operation and then performance tests under different conditions are shown comparing the results between the intelligent techniques and the random technique. Finally, advantages and disadvantages of intelligent techniques to solve the space allocation problem are presented.",,,,2010 IEEE ANDESCON,,,2010-09,2010,,,,,1-6,Closed,Proceeding,"Garcia, E R Q; Quintero, G C M","Garcia, E R Q (Dept. of Electr. &amp; Electron. Eng., Univ. del Norte, Barranquilla, Colombia); Quintero, G C M (Dept. of Electr. &amp; Electron. Eng., Univ. del Norte, Barranquilla, Colombia)",,"Garcia, E R Q (Universidad del Norte); Quintero, G C M (Universidad del Norte)",1,0,,0.27,,https://app.dimensions.ai/details/publication/pub.1093207378,33 Built Environment and Design; 46 Information and Computing Sciences; 4605 Data Management and Data Science,
1100,pub.1102284070,10.2139/ssrn.1593132,,,Financial Conditions Index in Middle Income Countries,"During the last few years, there has been a widespread debate about the role of asset prices in the determination of monetary policy. Monetary authorities have traditionally used a Monetary Conditions Index, which is a weighted average between the interest rate and the exchange rate, in order to assess the conditions of the market to determine the correspondent changes in policy. Goodhart (2001) proposed a Financial Condition index for the G-7 countries where some weight could be assigned to asset prices and housing prices. This Financial Conditions Index is found by using a reduced form coefficient estimates and a VAR model. This paper pretends to find this Financial conditions Index for a group of middle income countries. The idea is to compare the role of asset prices in less developed economies in forecasting inflation. It has been found that the effect of financial assets is small, but housing prices are particularly important in most of them, especially Mexico, Turkey and Colombia. The Financial Conditions index is good predictor for prices in Chile, Mexico and Colombia.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Corredor, César A.","Corredor, César A. (Department of Economics/Universidad del Norte; Texas A&M University - Department of Economics)",,"Corredor, César A. (Department of Economics/Universidad del Norte; Texas A&M University - Department of Economics)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1102284070,"35 Commerce, Management, Tourism and Services; 3502 Banking, Finance and Investment; 38 Economics; 3801 Applied Economics; 3802 Econometrics; 3803 Economic Theory",
1022,pub.1095167347,10.1109/cec.2010.5586259,,,A Multiobjective Ant Colony-based Optimization Algorithm for the Bin Packing Problem with Load Balancing,"This paper presents ABLA, a novel multiobjective ant colony-based optimization algorithm to address the bin packing problem with load balancing. ABLA incorporates (1) a new probabilistic decision rule that builds solutions by making use of individual pheromone matrices for each objective function; (2) a new pheromone updating approach in which ants deposit variable amounts of pheromone; (3) two new local search methods to improve load balancing: LBH and LBHAB; and (4) the Pareto dominance approach to select optimal solutions. ABLA is compared to a Multiobjective Max-Min Ant System (MO-MMAS) and an adapted multiobjective version of the First-Fit Decreasing (FFD) algorithm, which is the best known $\rho$ -approximation algorithm for the bin packing problem. Results show that ABLA finds better solutions than both FFD and MO-MMAS, and that LBH and LBH-AB noticeably improve the load balancing across bins.",,,,IEEE Congress on Evolutionary Computation,,,2010-07,2010,,,,,1-8,Closed,Proceeding,"Lara, Oscar D.; Labrador, Miguel A.","Lara, Oscar D. (Department of Computer Science and Engineering, University of South Florida, Tampa, FL, 33620); Labrador, Miguel A. (Department of Computer Science and Engineering, University of South Florida, Tampa, FL, 33620)",,"Lara, Oscar D. (University of South Florida); Labrador, Miguel A. (University of South Florida)",7,2,,1.86,,https://app.dimensions.ai/details/publication/pub.1095167347,46 Information and Computing Sciences; 4602 Artificial Intelligence,
732,pub.1119491265,10.48550/arxiv.1012.4796,,,On the integrability of polynomial fields in the plane by means of Picard-Vessiot theory,"We study the integrability of polynomial vector fields using Galois theory of
linear differential equations when the associated foliations is reduced to a
Riccati type foliation. In particular we obtain integrability results for some
families of quadratic vector fields, Liénard equations and equations related
with special functions such as Hypergeometric and Heun ones. The Poincaré
problem for some families is also approached.",,,arXiv,,,,2010-12-21,2010,,,,,,All OA; Green,Preprint,"Acosta-Humánez, Primitivo B.; Lázaro-Ochoa, J. Tomás; Morales-Ruiz, Juan J.; Pantazi, Chara","Acosta-Humánez, Primitivo B. (); Lázaro-Ochoa, J. Tomás (); Morales-Ruiz, Juan J. (); Pantazi, Chara ()",,"Acosta-Humánez, Primitivo B. (); Lázaro-Ochoa, J. Tomás (); Morales-Ruiz, Juan J. (); Pantazi, Chara ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119491265,49 Mathematical Sciences; 4901 Applied Mathematics; 4904 Pure Mathematics,
667,pub.1118316403,10.48550/arxiv.1009.3528,,,Quantum Gravity Effects in the Kerr Spacetime,"We analyze the impact of the leading quantum gravity effects on the
properties of black holes with nonzero angular momentum by performing a
suitable renormalization group improvement of the classical Kerr metric within
Quantum Einstein Gravity (QEG). In particular we explore the structure of the
horizons, the ergosphere, and the static limit surfaces as well as the phase
space avilable for the Penrose process. The positivity properties of the
effective vacuum energy momentum tensor are also discussed and the ""dressing""
of the black hole's mass and angular momentum are investigated by computing the
corresponding Komar integrals. The pertinent Smarr formula turns out to retain
its classical form. As for their thermodynamical properties, a modified first
law of black hole thermodynamics is found to be satisfied by the improved black
holes (to second order in the angular momentum); the corresponding
Bekenstein-Hawking temperature is not proportional to the surface gravity.",,,arXiv,,,,2010-09-17,2010,,,,,,All OA; Green,Preprint,"Reuter, M.; Tuiran, E.","Reuter, M. (); Tuiran, E. ()",,"Reuter, M. (); Tuiran, E. ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118316403,49 Mathematical Sciences; 4902 Mathematical Physics; 51 Physical Sciences; 5107 Particle and High Energy Physics,
643,pub.1109726872,10.1201/b10149,,,"Location-Based Information Systems, Developing Real-Time Tracking Applications",,"We would like to acknowledge the financial support that we have received from the federal Department of Transportation and the Florida Department of Transportation through the National Center for Transit Research (NCTR), AT&amp;T, the National Science Foundation, and more recently, TeamTaclan. Special thanks to Sprint, which has given us access to their development environment and A-GPS server, as well as considerable support in terms of cellular phones and data plans for our research. They have supported our research and development efforts on location-based information system over the past six years. We would also like to acknowledge the help and support of our research team mates Sean Barbeau, Phil Winters, Nevine Georggi, and viiiRafael P´erez, as well as the large number of past and current graduate and undergraduate students who have worked in all our projects. We would also like to thank the staff of Taylor and Francis, and Randi Cohen in particular, for their support during all the phases of the book. Finally, we want to acknowledge our own families for their patience, support, and understanding during all these months of continuous, hard work.",,,,,,2010-10-21,2010,2010-10-21,,,,,All OA; Hybrid,Monograph,"Labrador, Miguel A.; Pérez, Alfredo J.; Wightman, Pedro M.","Labrador, Miguel A. (); Pérez, Alfredo J. (); Wightman, Pedro M. ()",,"Labrador, Miguel A. (); Pérez, Alfredo J. (); Wightman, Pedro M. ()",10,0,,,https://api.taylorfrancis.com/content/books/oa-mono/download?identifierName=doi&identifierValue=10.1201/b10149&type=webpdf,https://app.dimensions.ai/details/publication/pub.1109726872,,
632,pub.1104209209,10.2139/ssrn.3157334,,,La Cooperación de EE. UU. hacia Colombia e Israel (The US Cooperation Toward Colombia and Israel),"Spanish Abstract: El artículo analiza los efectos de la ayuda militar y económica de los Estados Unidos hacia Colombia e Israel. En la primera parte se hace una revisión histórica de la relación de Washington con los dos países (siglos XIX y XX). Luego, se examinan los efectos en el equilibrio de poder en la Región Andina y Oriente Medio. Finalmente, se comparan cifras de la compra de armas en cada región. English Abstract: This paper analyzes the effects of the military and economic aid of the United States toward Colombia and Israel. In doing so, presents a historical revision of Washington’s relationship with those two countries (in the 20th and 21st Centuries). Then, examines the effects in the balance of power of the Andean Region and the Middle East. Finally, compares quantitative data on arms purchases in each region.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Sánchez, Fabio","Sánchez, Fabio (Sergio Arboleda University - School of Politics & IR)",,"Sánchez, Fabio (Sergio Arboleda University)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1104209209,33 Built Environment and Design; 3304 Urban and Regional Planning; 44 Human Society,
590,pub.1102283423,10.2139/ssrn.1586024,,,"Evolution and Some Determinants of the Collection of Real State Tax and Tax of Industry and Trade in Cartagena de Indias, Colombia","This paper aims to analyze the possible factors that determine the collection of the real state tax and tax of industry and trade in Cartagena. The article addresses two perspectives. First, we performed a descriptive analysis of the behavior of tax revenues in Cartagena. Second, we estimate a linear regression model to identify factors that explain the collection of the Cartagena. In reviewing the literature we did not identified models to explain the behavior of the collection of tax revenues in the local government of Colombia or other countries. However, it appears that the collection of the local tax is explained by several factors: socioeconomic status, years of education, cadastral valuation, effective rate, low income, amount of informal workers. Regarding the tax of industry and trade, the collection presents an appreciable reduction, although the city has a significant industrial sector for productive activity.",,,SSRN Electronic Journal,,,,2010,2010,,,,,,All OA; Green,Preprint,"Alean, Augusto Antonio; Acosta, Raul Ernesto; Matos, Rodolfo Enrique","Alean, Augusto Antonio (Universidad Tecnologica de Bolivar - Facultad de Ciencias Economicas y Administrativas); Acosta, Raul Ernesto (Universidad Tecnologica de Bolivar); Matos, Rodolfo Enrique (Universidad Tecnologica de Bolivar)",,"Alean, Augusto Antonio (Universidad Tecnológica de Bolívar); Acosta, Raul Ernesto (Universidad Tecnológica de Bolívar); Matos, Rodolfo Enrique (Universidad Tecnológica de Bolívar)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1102283423,38 Economics; 3801 Applied Economics,
