"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2020; Publication Type is Preprint or Monograph or Edited Book or Proceeding.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1184,pub.1132221339,10.1101/2020.10.30.350678,,,Archaeogenomic Distinctiveness of the Isthmo-Colombian Area,"SUMMARY The recently enriched genomic history of Indigenous groups in the Americas is still meagre concerning continental Central America. Here, we report ten pre-Hispanic (plus two early colonial) genomes and 84 genome-wide profiles from seven groups presently living in Panama. Our analyses reveal that pre-Hispanic demographic changes and isolation events contributed to create the extensive genetic structure currently seen in the area, which is also characterized by a distinctive Isthmo-Colombian Indigenous component. This component drives these populations on a specific variability axis and derives from the local admixture of different ancestries of northern North American origin(s). Two of these ancestries were differentially associated to Pleistocene Indigenous groups that also moved into South America leaving heterogenous footprints. An additional Pleistocene ancestry was brought by UPopI, a still unsampled population that remained restricted to the Isthmian area, expanded locally during the early Holocene, and left genomic traces up to the present.","We thank Nicole Smith-Guzmán for her suggestions and comments and Sandra Kraus, Susanne Lindauer, Robin van Gyseghem, and Matthias Hänisch for processing and analyzing radiocarbon samples at the CEZA in Mannheim. We are grateful to the Patronato Panamá Viejo, the Ministerio de Cultura de Panamá and all volunteers who generously participated in this survey and made this research possible. This research received support from: the European Research Council (ERC), Horizon 2020 Consolidator Grant CoG-2014, No. 648535 (to B.A., J.R., I.H.-M., C.K., J.G.M., A.A.); the University of Pavia – INROAd program (to A.A.); the Fondazione Cariplo project no. 2018–2045 (to A.O., A.T., A.A.); the Italian Ministry of Education, University and Research (MIUR) for Progetti PRIN2017 20174BTC4R (to AA) and Dipartimenti di Eccellenza Program (2018–2022) - Department of Biology and Biotechnology “L. Spallanzani,” University of Pavia (to A.O., A.T., O.S., A.A.) and Department of Biology, University of Florence (to M.L., D.C.); AIRC IG20109 (A.R., F.B). GH is supported by a Sir Henry Dale Fellowship jointly funded by the Wellcome Trust and the Royal Society (Grant Number 098386/Z/12/Z). The ancient DNA and modern population genetics lab at the University of Tartu is supported by the European Union through the European Regional Development Fund (2014–2020.4.01.16–0030) (C.L.S., L.P., L.O., F.M. and M.M.) and the Estonian Research Council (PRG243) (C.L.S. and M.M.).",,bioRxiv,,,,2020-10-30,2020,2020-10-30,,,,2020.10.30.350678,All OA; Green,Preprint,"Capodiferro, Marco Rosario; Aram, Bethany; Raveane, Alessandro; Migliore, Nicola Rambaldi; Colombo, Giulia; Ongaro, Linda; Rivera, Javier; Mendizábal, Tomás; Hernández-Mora, Iosvany; Tribaldos, Maribel; Perego, Ugo Alessandro; Li, Hongjie; Scheib, Christiana Lyn; Modi, Alessandra; Gòmez-Carballa, Alberto; Grugni, Viola; Lombardo, Gianluca; Hellenthal, Garrett; Pascale, Juan Miguel; Bertolini, Francesco; Grieco, Gaetano; Cereda, Cristina; Lari, Martina; Caramelli, David; Pagani, Luca; Metspalu, Mait; Friedrich, Ronny; Knipper, Corina; Olivieri, Anna; Salas, Antonio; Cooke, Richard; Montinaro, Francesco; Motta, Jorge; Torroni, Antonio; Martín, Juan Guillermo; Semino, Ornella; Malhi, Ripan Singh; Achilli, Alessandro","Capodiferro, Marco Rosario (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Aram, Bethany (Department of Geography, History and Philosophy, the Pablo de Olavide University of Seville, Seville, 41013, Spain); Raveane, Alessandro (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy; Laboratory of Hematology-Oncology, European Institute of Oncology IRCCS, Milan, 20141, Italy); Migliore, Nicola Rambaldi (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Colombo, Giulia (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Ongaro, Linda (Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu, 51111, Estonia; Department of Evolutionary Biology, Institute of Molecular and Cell Biology, University of Tartu, Tartu, 51111, Estonia); Rivera, Javier (Department of History and Social Sciences, Universidad del Norte, Barranquilla, 090016, Colombia); Mendizábal, Tomás (Patronato Panamá Viejo, Panama City, 0923-050106, Panama; Coiba Scientific Station (COIBA AIP), City of Knowledge, Clayton, 0943-01203, Panama); Hernández-Mora, Iosvany (Department of History and Social Sciences, Universidad del Norte, Barranquilla, 090016, Colombia); Tribaldos, Maribel (Gorgas Memorial Institute for Health Studies, Panama City, 0917-025103, Panama); Perego, Ugo Alessandro (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Li, Hongjie (Department of Anthropology and Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana Champaign, Urbana, IL, 61901, USA); Scheib, Christiana Lyn (Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu, 51111, Estonia); Modi, Alessandra (Department of Biology, University of Florence, Florence, 50122, Italy); Gòmez-Carballa, Alberto (Unidade de Xenética, Instituto de Ciencias Forenses (INCIFOR), Facultade de Medicina, Universidade de Santiago de Compostela, 16792, Galicia, Spain,; GenPoB Research Group, Instituto de Investigaciones Sanitarias (IDIS), Hospital Clínico Universitario de Santiago (SERGAS), 16706, Galicia, Spain); Grugni, Viola (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Lombardo, Gianluca (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Hellenthal, Garrett (Department of Genetics, Evolution and Environment, University College London, London, WC1E 6BT, UK); Pascale, Juan Miguel (Gorgas Memorial Institute for Health Studies, Panama City, 0917-025103, Panama); Bertolini, Francesco (Laboratory of Hematology-Oncology, European Institute of Oncology IRCCS, Milan, 20141, Italy); Grieco, Gaetano (Genomic and Post-Genomic Center, National Neurological Institute C. Mondino, Pavia, 27110, Italy); Cereda, Cristina (Genomic and Post-Genomic Center, National Neurological Institute C. Mondino, Pavia, 27110, Italy); Lari, Martina (Department of Biology, University of Florence, Florence, 50122, Italy); Caramelli, David (Department of Biology, University of Florence, Florence, 50122, Italy); Pagani, Luca (Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu, 51111, Estonia; Department of Biology, University of Padua, Padua, 35141, Italy); Metspalu, Mait (Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu, 51111, Estonia); Friedrich, Ronny (Curt Engelhorn Center Archaeometry (CEZA), Mannheim, 691610, Germany); Knipper, Corina (Curt Engelhorn Center Archaeometry (CEZA), Mannheim, 691610, Germany); Olivieri, Anna (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Salas, Antonio (Unidade de Xenética, Instituto de Ciencias Forenses (INCIFOR), Facultade de Medicina, Universidade de Santiago de Compostela, 16792, Galicia, Spain,; GenPoB Research Group, Instituto de Investigaciones Sanitarias (IDIS), Hospital Clínico Universitario de Santiago (SERGAS), 16706, Galicia, Spain); Cooke, Richard (Smithsonian Tropical Research Institute, Panama City, 0943-030102, Panama); Montinaro, Francesco (Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu, 51111, Estonia; Department of Biology-Genetics, University of Bari, Bari, 70126, Italy); Motta, Jorge (Gorgas Memorial Institute for Health Studies, Panama City, 0917-025103, Panama); Torroni, Antonio (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Martín, Juan Guillermo (Department of History and Social Sciences, Universidad del Norte, Barranquilla, 090016, Colombia; Coiba Scientific Station (COIBA AIP), City of Knowledge, Clayton, 0943-01203, Panama); Semino, Ornella (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy); Malhi, Ripan Singh (Department of Anthropology and Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana Champaign, Urbana, IL, 61901, USA); Achilli, Alessandro (Department of Biology and Biotechnology “L. Spallanzani”, University of Pavia, Pavia, 27110, Italy)","Capodiferro, Marco Rosario (University of Pavia); Achilli, Alessandro (University of Pavia)","Capodiferro, Marco Rosario (University of Pavia); Aram, Bethany (University of Seville); Raveane, Alessandro (University of Pavia; European Institute of Oncology); Migliore, Nicola Rambaldi (University of Pavia); Colombo, Giulia (University of Pavia); Ongaro, Linda (Estonian Biocentre; University of Tartu); Rivera, Javier (Universidad del Norte); Mendizábal, Tomás (Patronato Panamá Viejo, Panama City, 0923-050106, Panama; City of Knowledge); Hernández-Mora, Iosvany (Universidad del Norte); Tribaldos, Maribel (Instituto Conmemorativo Gorgas de Estudios de la Salud); Perego, Ugo Alessandro (University of Pavia); Li, Hongjie (University of Illinois Urbana-Champaign); Scheib, Christiana Lyn (Estonian Biocentre); Modi, Alessandra (University of Florence); Gòmez-Carballa, Alberto (University of Santiago de Compostela; USC University Hospital Complex); Grugni, Viola (University of Pavia); Lombardo, Gianluca (University of Pavia); Hellenthal, Garrett (University College London); Pascale, Juan Miguel (Instituto Conmemorativo Gorgas de Estudios de la Salud); Bertolini, Francesco (European Institute of Oncology); Grieco, Gaetano (Fondazione Istituto Neurologico Nazionale Casimiro Mondino); Cereda, Cristina (Fondazione Istituto Neurologico Nazionale Casimiro Mondino); Lari, Martina (University of Florence); Caramelli, David (University of Florence); Pagani, Luca (Estonian Biocentre; University of Padua); Metspalu, Mait (Estonian Biocentre); Friedrich, Ronny (Curt Engelhorn Centre Archaeometry); Knipper, Corina (Curt Engelhorn Centre Archaeometry); Olivieri, Anna (University of Pavia); Salas, Antonio (University of Santiago de Compostela; USC University Hospital Complex); Cooke, Richard (Smithsonian Tropical Research Institute); Montinaro, Francesco (Estonian Biocentre; University of Bari Aldo Moro); Motta, Jorge (Instituto Conmemorativo Gorgas de Estudios de la Salud); Torroni, Antonio (University of Pavia); Martín, Juan Guillermo (Universidad del Norte; City of Knowledge); Semino, Ornella (University of Pavia); Malhi, Ripan Singh (University of Illinois Urbana-Champaign); Achilli, Alessandro (University of Pavia)",1,0,,0.2,http://www.cell.com/article/S0092867421002294/pdf,https://app.dimensions.ai/details/publication/pub.1132221339,31 Biological Sciences; 3105 Genetics,
1181,pub.1135158126,10.36592/9786587424507,,,A Luta pela Proteção Integral: edição comemorativa dos 30 anos do ECA,,,,,,"Antonio Pereira Júnior, Karyna Sposato, Raquel Freitas",,2020-12-29,2020,2020-12-29,,,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1135158126,,
1181,pub.1130421614,10.15332/dt.inv.2020.00913,,,"Parte 5: Identidades. Capítulo 7: “Normales”, “anormales”, “renormalizadas”. Mujeres excombatientes: fronteras difusas entre víctimas y victimarias",,,,,,,,2020,2020,2020,2020,,,,All OA; Hybrid,Monograph,"Sabogal, Natalia Escobar","Sabogal, Natalia Escobar ()",,"Sabogal, Natalia Escobar ()",0,0,,,https://repository.usta.edu.co/bitstream/11634/29031/1/Parte5identidadescapitulo7normales2020alejandrocastillejo.pdf,https://app.dimensions.ai/details/publication/pub.1130421614,,
1181,pub.1129652518,10.20944/preprints202007.0534.v1,,,Renal Disease in Patients with Crohn's Disease,"Crohn's disease (CD) results from an aberrant immune response against the commensal microbiota in genetically susceptible hosts. However, the nature of the immune defects, the microflora involved and the genetic susceptibility remain incompletely defined and controversial. Extraintestinal manifestations occur in up to 25-35% of patients and generally precede the onset of gastrointestinal symptoms, which are often of a colonic nature and are influenced by disease activity. Renal manifestations can be considered dependent on the same immune mechanism that determines inflammatory bowel disease in CD. This review seeks to describe the current state of association between CD and kidney disease.",,,Preprints.org,,,,2020-07-23,2020,2020-07-23,,,,202007.0534.v1,All OA; Green,Preprint,"Ibarra, Linda Atencio; Quiroz, Roberto Navarro; Martinez, Gustavo Aroca; Gutierrez, Joany Sarmiento; Bonfanti, Andres Cadena; Carrero, Leandro Sierra; Escorcia, Lorena Gomez; Alzate, Roberto Garcia; Rodriguez, Maria Ospino; Arias, Daisy Lozano; Torres, Henry Gonzales; Gonzalez, Carmen Carrero; Fernandez-Ponce, Cecilia; Quiroz, Elkin Navarro","Ibarra, Linda Atencio (); Quiroz, Roberto Navarro (); Martinez, Gustavo Aroca (); Gutierrez, Joany Sarmiento (); Bonfanti, Andres Cadena (); Carrero, Leandro Sierra (); Escorcia, Lorena Gomez (); Alzate, Roberto Garcia (); Rodriguez, Maria Ospino (); Arias, Daisy Lozano (); Torres, Henry Gonzales (); Gonzalez, Carmen Carrero (); Fernandez-Ponce, Cecilia (); Quiroz, Elkin Navarro ()","Quiroz, Elkin Navarro ()","Ibarra, Linda Atencio (); Quiroz, Roberto Navarro (); Martinez, Gustavo Aroca (); Gutierrez, Joany Sarmiento (); Bonfanti, Andres Cadena (); Carrero, Leandro Sierra (); Escorcia, Lorena Gomez (); Alzate, Roberto Garcia (); Rodriguez, Maria Ospino (); Arias, Daisy Lozano (); Torres, Henry Gonzales (); Gonzalez, Carmen Carrero (); Fernandez-Ponce, Cecilia (); Quiroz, Elkin Navarro ()",0,0,,0.0,https://www.preprints.org/manuscript/202007.0534/v1/download,https://app.dimensions.ai/details/publication/pub.1129652518,32 Biomedical and Clinical Sciences; 3204 Immunology,
1180,pub.1129398992,10.23919/cisti49556.2020.9141040,,,Online Course of Reading-Writing and Multimedia Application with Virtual Assistants for Schools,"Reading and writing are important parts of everyone’s life as it develops the capacity for reflection, analysis, and synthesis. This paper presents the results of a research project applied to the area of e-learning and multimedia for education. The main goal is to implement an online course for teachers and a multimedia application with virtual assistants focused on strengthening the teaching-learning process of children through reading and writing. We applied the CROA and the OOHDM Methodologies for the design and development of these applications. The results show the satisfaction of students and teachers with regard to the organization and structuring of educational software applications, which significantly improve the reading and writing skills of children between 9 and 12 years of Christian schools that learn principles and human values.",This research project was made possible with the financial support of the SELI Project (Smart Ecosystem for Learning and Inclusion) at the initiative of the DECSA Consortium - Horizon 2020. All experiments were done on the cluster of the University of the Armed Forces - ESPE and Virtual Learning and Business Solutions - VLBS enterprise. This research project was made possible with the financial support of the SELI Project (Smart Ecosystem for Learning and Inclusion) at the initiative of the DECSA Consortium - Horizon 2020. All experiments were done on the cluster of the University of the Armed Forces - ESPE and Virtual Learning and Business Solutions - VLBS enterprise.,,,2020 15th Iberian Conference on Information Systems and Technologies (CISTI),,,2020-06-27,2020,,2020-06-27,00,,1-6,Closed,Proceeding,"Zambrano, Margarita; Ruiz, Jenny; Villacís, César; Pérez, Diego; Carvajal, Verónica; Guijarro, Johanna","Zambrano, Margarita (Department of Computer Science, Universidad de las Fuerzas Armadas - ESPE, Sangolquí, Ecuador); Ruiz, Jenny (Department of Computer Science, Universidad de las Fuerzas Armadas - ESPE, Sangolquí, Ecuador); Villacís, César (Department of Computer Science, Universidad de las Fuerzas Armadas - ESPE, Sangolquí, Ecuador); Pérez, Diego (Department of Computer Science, Universidad de las Fuerzas Armadas - ESPE, Sangolquí, Ecuador); Carvajal, Verónica (Department of Human and Social Sciences, Universidad de las Fuerzas Armadas-ESPE, Sangolquí, Ecuador); Guijarro, Johanna (Department of Human and Social Sciences, Universidad de las Fuerzas Armadas-ESPE, Sangolquí, Ecuador)","Zambrano, Margarita (Escuela Politécnica del Ejército)","Zambrano, Margarita (Escuela Politécnica del Ejército); Ruiz, Jenny (Escuela Politécnica del Ejército); Villacís, César (Escuela Politécnica del Ejército); Pérez, Diego (Escuela Politécnica del Ejército); Carvajal, Verónica (Escuela Politécnica del Ejército); Guijarro, Johanna (Escuela Politécnica del Ejército)",3,0,,1.9,,https://app.dimensions.ai/details/publication/pub.1129398992,39 Education; 3901 Curriculum and Pedagogy; 3903 Education Systems,4 Quality Education
1178,pub.1130476198,10.15332/dt.inv.2020.01010,,,Responsabilidad social interorganizacional. Un caso de estudio: abuelos en red,,,,,,,,2020,2020,2020,2020,,,,All OA; Hybrid,Monograph,"Galan, Liliana Cristina; Horcas, Mauricio Javier Bertonati; Nafria, Graciela","Galan, Liliana Cristina (); Horcas, Mauricio Javier Bertonati (); Nafria, Graciela ()",,"Galan, Liliana Cristina (); Horcas, Mauricio Javier Bertonati (); Nafria, Graciela ()",0,0,,,https://repository.usta.edu.co/bitstream/11634/28959/1/Libro%20Responsabilidad%20Social%20de%20las%20Organizaciones%20-%20SIRSO%20-%202017%20America%20Latina%20-75-90.pdf,https://app.dimensions.ai/details/publication/pub.1130476198,,
1175,pub.1133472146,10.1109/iisa50023.2020.9284344,,,"Customization of self-regulation in the use of ICT for the learning process with continuous improvement: Catholic University of Temuco, Chile","The customization of students’ self-regulation regarding the use of information and communication technologies (ICT), is generally aimed as a process of dynamic transitions in their formative or non-formative process. The self-regulation process occurs in a context structured by the convergence theory (ICT and life environment). The objective of this work provides a framework for continuous improvement between the interrelation of activation of the use or adoption of ICT by students in a context of competencies. It was performed with a sample of students. An experimental random sampling design was used. The results demonstrate the manner of application of ICT used by the student in their self-learning. It is observed in the treatment of variability and uncertainty in the environment, it helps trainers to estimate times in training activities in an efficient and fat free way.","In the process of preparing this work, he was supported by the 2019EM-ML-08 project, which is hosted by the ViceRectory for Research and Postgraduate Studies at the Catholic University of Temuco. In the process of preparing this work, he was supported by the 2019EM-ML-08 project, which is hosted by the ViceRectory for Research and Postgraduate Studies at the Catholic University of Temuco.",,,"2020 11th International Conference on Information, Intelligence, Systems and Applications (IISA",,,2020-07-17,2020,,2020-07-17,00,,1-7,Closed,Proceeding,"Lévano, Marcos A.","Lévano, Marcos A. (Departamento de Ingeniería Informática, Universidad Católica de Temuco, Chile)","Lévano, Marcos A. (Temuco Catholic University)","Lévano, Marcos A. (Temuco Catholic University)",2,2,,1.21,,https://app.dimensions.ai/details/publication/pub.1133472146,39 Education; 3903 Education Systems; 46 Information and Computing Sciences,4 Quality Education
1146,pub.1133737429,10.1145/3422392.3422488,,,Stimulating the development of soft skills in Software Engineering Education through Design Thinking,"The development of soft skills is essential for future software engineers since the development process requires creativity, communication and problem-solving skills. Instructors can adapt pedagogical strategies to train students' soft skills and the technical knowledge needed for the profession. Design Thinking (DT) is a methodology that promotes the production of creative and innovative software solutions. Teaching DT in Software Engineering (SE) courses can promote students with an interdisciplinary teaching practice that stimulates soft skills to understand and explore problems and design innovative software solutions. This paper presents research exploring how DT provides practical experiences and it supports the development of students' soft skills from SE courses. We proposed and developed a dynamic based on the DT phase that simulates practical situations of a software project. The students' perceptions of the dynamics were analyzed qualitatively. The results showed that the dynamics promoted practical experiences and the development of soft skills, such as problem-solving, creativity, teamwork, diversity, and critical thinking.",,,,Proceedings of the XXXIV Brazilian Symposium on Software Engineering,,,2020-10-21,2020,2020-12-21,2020-10-21,,,690-699,Closed,Proceeding,"Marques, Anna B.; Ferreira, Bruna; Lopes, Adriana; Silva, Williamson","Marques, Anna B. (Universidade Federal do Ceará, Russas-CE, Brasil); Ferreira, Bruna (Departamento de Informática, PUC-Rio, Rio de Janeiro-RJ, Brasil); Lopes, Adriana (Universidade Federal do Amazonas/ Instituto de Pesquisa Eldorado, Manaus-AM, Brasil); Silva, Williamson (Universidade Estadual do Paraná, Apucarana-PR, Brasil)",,"Marques, Anna B. (Universidade Federal do Ceará); Ferreira, Bruna (Pontifical Catholic University of Rio de Janeiro); Lopes, Adriana (Federal University of Amazonas); Silva, Williamson (University of the State of Paraná)",3,3,,1.36,,https://app.dimensions.ai/details/publication/pub.1133737429,33 Built Environment and Design; 3303 Design; 40 Engineering; 4010 Engineering Practice and Education; 46 Information and Computing Sciences; 4612 Software Engineering,4 Quality Education
1137,pub.1124939001,10.48550/arxiv.2002.07073,,,Efficient Electrical Spin-Splitter Based on Non-Relativistic Collinear Antiferromagnetism,"Electrical spin-current generation is among the core phenomena driving the
field of spintronics. Using {\em ab initio} calculations we show that a
room-temperature metallic collinear antiferromagnet RuO$_2$ allows for highly
efficient spin-current generation, arising from anisotropically-split bands
with conserved up and down spins along the Néel vector axis. The zero net
moment antiferromagnet acts as an electrical spin-splitter with a 34$^\circ$
propagation angle between spin-up and spin-down currents. Correspondingly, the
spin-conductivity is a factor of three larger than the record value from a
survey of 20,000 non-magnetic spin-Hall materials. We propose a versatile
spin-splitter-torque concept utilizing antiferromagnetic RuO$_2$ films
interfaced with a ferromagnet.",,,arXiv,,,,2020-02-17,2020,,,,,,All OA; Green,Preprint,"González-Hernández, Rafael; Šmejkal, Libor; Výborný, Karel; Yahagi, Yuta; Sinova, Jairo; Jungwirth, Tomáš; Železný, Jakub","González-Hernández, Rafael (); Šmejkal, Libor (); Výborný, Karel (); Yahagi, Yuta (); Sinova, Jairo (); Jungwirth, Tomáš (); Železný, Jakub ()",,"González-Hernández, Rafael (); Šmejkal, Libor (); Výborný, Karel (); Yahagi, Yuta (); Sinova, Jairo (); Jungwirth, Tomáš (); Železný, Jakub ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1124939001,51 Physical Sciences; 5104 Condensed Matter Physics,
1131,pub.1130926712,10.1145/3377814.3381709,,,Towards an open repository for teaching software modeling applying active learning strategies,"Modeling is a core topic in Software Engineering Education. Nevertheless, students face difficulties while learning software modeling. To teach software modeling effectively in computing courses, instructors who usually employed traditional methods could use active learning strategies. However, instructors are reluctant to change their teaching approaches due to several barriers that hinder the application of active learning strategies. Besides, relatively little research addresses how to mitigate them. The objective of this research is to help instructors implementing active learning strategies when teaching software modeling with UML diagrams. To achieve this objective, we conducted a Design Science Research (DSR). We proposed an artifact called OpenSMALS, an Open Repository for teaching Software Modeling applying Active Learning Strategies. OpenSMALS provides specific guidelines on how instructors can apply these strategies and helping instructors to identify the active learning strategies best suit their teaching context. We performed four DSR Design Cycles---in four different universities---to evaluate and evolve OpenSMALS. Our results show that OpenSMALS satisfactorily reduced the barriers faced by instructors, and it achieved an appropriate maturity level to be adopted by other instructors.",,,,Proceedings of the ACM/IEEE 42nd International Conference on Software Engineering: Software Engineering Education and Training,,,2020-06-27,2020,2020-09-18,2020-06-27,,,162-172,Closed,Proceeding,"Silva, Williamson; Gadelha, Bruno; Steinmacher, Igor; Conte, Tayana","Silva, Williamson (Universidade Federal do Amazonas, Manaus, AM - Brazil); Gadelha, Bruno (Universidade Federal do Amazonas, Manaus, AM - Brazil); Steinmacher, Igor (Northern Arizona University); Conte, Tayana (Universidade Federal do Amazonas, Manaus, AM - Brazil)",,"Silva, Williamson (Federal University of Amazonas); Gadelha, Bruno (Federal University of Amazonas); Steinmacher, Igor (Northern Arizona University); Conte, Tayana (Federal University of Amazonas)",2,2,,0.89,,https://app.dimensions.ai/details/publication/pub.1130926712,46 Information and Computing Sciences; 4612 Software Engineering,4 Quality Education
