"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2019; Publication Type is Chapter or Edited Book or Proceeding or Monograph; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1595,pub.1123026010,10.1109/casap.2019.8916742,,,Evaluación De La Presencia De Bioaerosoles En Una Unidad De Cuidados Intensivos Neonatales [Not available in English],No English translation of this document was provided by the author or conference organizers.,,,,2019 Congreso Colombiano y Conferencia Internacional de Calidad de Aire y Salud Pública (CASP),,,2019-11-28,2019,2019-11-28,,,,1-10,Closed,Proceeding,"Morgado-Gamero, Wendy; Hernandez, Martha Mendoza; Agudelo-Castaneda, Dayana; Ramirez, Margarita Castillo; Parody, Alexander; Mendoza, Heidi Posso","Morgado-Gamero, Wendy (Universidad de la Costa CUC,Departamento de Ciencias Naturales y Exactas,Barranquilla,Atl&#x00E1;ntico); Hernandez, Martha Mendoza (Universidad del Norte,Departamento de Ingeniería Civil y Ambiental,Barranquilla,Atl&#x00E1;ntico); Agudelo-Castaneda, Dayana (Universidad del Norte,Departamento de Ingeniería Civil y Ambiental,Barranquilla,Atl&#x00E1;ntico); Ramirez, Margarita Castillo (Red de Monitoreo de Calidad del Aire de Barranquilla. EPA Barranquilla Verde,Barranquilla,Atl&#x00E1;ntico); Parody, Alexander (Facultad de Ingenieria, Universidad Libre,Barranquilla,Atl&#x00E1;ntico); Mendoza, Heidi Posso (Universida Metropolitana,Departamento de Bateriologia,Barranquilla,Atl&#x00E1;ntico)",,"Morgado-Gamero, Wendy (University of the Coast); Hernandez, Martha Mendoza (Universidad del Norte); Agudelo-Castaneda, Dayana (Universidad del Norte); Ramirez, Margarita Castillo (Red de Monitoreo de Calidad del Aire de Barranquilla. EPA Barranquilla Verde,Barranquilla,Atl&#x00E1;ntico); Parody, Alexander (Free University of Colombia); Mendoza, Heidi Posso (Universidad Metropolitana)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1123026010,"47 Language, Communication and Culture; 4704 Linguistics",
1593,pub.1126152219,10.1109/ropec48299.2019.9057105,,,Passivity-Based Control Applied of a Reaction Wheel Pendulum: an IDA-PBC Approach,This paper presents the development of a nonlinear controller for the reaction wheel pendulum (RWP) via an interconnection and damping assignment passivity-based control (IDA-PBC) approach. The IDA-PBC approach works with the port-Hamiltonian open-loop dynamics of the RWP to propose a nonlinear controller that preserves the Hamiltonian structure in closed-loop by guaranteeing stability properties in the sense of Lyapunov. Numerical results confirm the theoretical development presented throughout simulations in Simulink package from MATLAB. Comparison with a Lyapunov-based approach is also provided.,,,,"2019 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)",,,2019-11-15,2019,,2019-11-15,00,,1-6,Closed,Proceeding,"Montoya, Oscar Danilo; Garrido, Víctor Manuel; Gil-González, Walter; Orozco-Henao, C.","Montoya, Oscar Danilo (Programa de Ingeniería Electrica, Universidad Tecnológica de Bolívar, Cartagena, Colombia); Garrido, Víctor Manuel (Programa de Ingeniería Electrica, Universidad Tecnológica de Bolívar, Cartagena, Colombia); Gil-González, Walter (Programa de Ingeniería Electrica, Universidad Tecnológica de Pereira, Pereira, Colombia); Orozco-Henao, C. (Programa de Ingeniería Electrica, Universidad del Norte, Barranquilla, Colombia)","Montoya, Oscar Danilo (Universidad Tecnológica de Bolívar)","Montoya, Oscar Danilo (Universidad Tecnológica de Bolívar); Garrido, Víctor Manuel (Universidad Tecnológica de Bolívar); Gil-González, Walter (Technological University of Pereira); Orozco-Henao, C. (Universidad del Norte)",3,0,,0.98,,https://app.dimensions.ai/details/publication/pub.1126152219,"40 Engineering; 4007 Control Engineering, Mechatronics and Robotics; 4010 Engineering Practice and Education; 49 Mathematical Sciences; 4901 Applied Mathematics",
1556,pub.1125624325,10.1109/fie43999.2019.9028561,,,Effects of Self-explanations as Scaffolding Tool for Learning Computer Programming,"This Research to Practice Full Paper explores students’ self-explanations in the context of programming. Specifically, this paper explores the use of in-code comments as an approach to support students’ learning process and development of abstraction skills in an introductory programming course at the undergraduate level. Computer programming is a difficult skill to learn by novices due to the complexity of multiple elements interacting with each other to produce a specific outcome. Providing worked-examples paired with an engaging pedagogical practice has demonstrated to be an effective strategy for novices to start learning complex topics such as computer programming. One of the strategies that can support the introduction of worked examples is the use of self-explanation activities. In the context of programming, using in-code comments as a way for students to self-explain programming code can support the integration of worked-examples to scaffold their learning process. In this study, students wrote comments to explain how worked examples that were provided completed a specific task. Their comments were scored using an assessment rubric to provide detailed feedback about regarding the quality of their comments and their understanding of the code beyond the line by line execution. The goal of this study is to explore whether students with prior exposure to computer programming generate better self-explanations, and the effect that the quality of the written explanations and students’ prior programming experiences have on student overall performance in the introductory programming course. The implications of this study will contribute to a better understanding of effective practices to incorporate worked examples and self-explanation activities in the form of in-code comments for introductory programming courses.",This work was supported in part by the U.S. National Science foundation under the award No. EEC # 1449238. The content is solely the responsibility of the authors and does not necessarily represent the official views of the National Science Foundation. This work was supported in part by the U.S. National Science foundation under the award No. EEC # 1449238. The content is solely the responsibility of the authors and does not necessarily represent the official views of the National Science Foundation.,,,2019 IEEE Frontiers in Education Conference (FIE),,,2019-10-19,2019,,2019-10-19,00,,1-6,Closed,Proceeding,"Garces, Sebastian; Ravai, Guity; Vieira, Camilo; Magana, Alejandra J.","Garces, Sebastian (Dept. of Computer and Information Technology, Purdue University, West Lafayette, IN, USA); Ravai, Guity (Dept. of Computer and Information Technology, Purdue University, West Lafayette, IN, USA); Vieira, Camilo (Department of Education, Universidad del Norte Barranquilla, Atlantico, Colombia); Magana, Alejandra J. (Dept. of Computer and Information Technology, Purdue University, West Lafayette, IN, USA)","Garces, Sebastian (Purdue University West Lafayette)","Garces, Sebastian (Purdue University West Lafayette); Ravai, Guity (Purdue University West Lafayette); Vieira, Camilo (Universidad del Norte); Magana, Alejandra J. (Purdue University West Lafayette)",1,0,,0.29,,https://app.dimensions.ai/details/publication/pub.1125624325,39 Education; 3904 Specialist Studies In Education; 46 Information and Computing Sciences; 4608 Human-Centred Computing,
1518,pub.1121117097,10.1007/978-3-030-31140-7_26,,,Evaluation of Bottom-Up and Top-Down Strategies for Aggregated Forecasts: State Space Models and ARIMA Applications,"In this research, we consider monthly series from the M4 competition to study the relative performance of top-down and bottom-up strategies by means of implementing forecast automation of state space and ARIMA models. For the bottom-up strategy, the forecast for each series is developed individually and then these are combined to produce a cumulative forecast of the aggregated series. For the top-down strategy, the series or components values are first combined and then a single forecast is determined for the aggregated series. Based on our implementation, state space models showed a higher forecast performance when a top-down strategy is applied. ARIMA models had a higher forecast performance for the bottom-up strategy. For state space models the top-down strategy reduced the overall error significantly. ARIMA models showed to be more accurate when forecasts are first determined individually. As part of the development we also proposed an approach to improve the forecasting procedure of aggregation strategies.",,,Lecture Notes in Computer Science,Computational Logistics,"Carlos Paternina-Arboleda, Stefan Voß",,2019-09-20,2019,2019-09-20,2019,11756,,413-427,Closed,Chapter,"Soto-Ferrari, Milton; Chams-Anturi, Odette; Escorcia-Caballero, Juan P.; Hussain, Namra; Khan, Muhammad","Soto-Ferrari, Milton (Indiana State University, Terre Haute, IN, USA); Chams-Anturi, Odette (Universidad de la Costa, Barranquilla, Colombia); Escorcia-Caballero, Juan P. (Universidad del Norte, Barranquilla, Colombia); Hussain, Namra (Indiana State University, Terre Haute, IN, USA); Khan, Muhammad (Indiana State University, Terre Haute, IN, USA)","Soto-Ferrari, Milton (Indiana State University)","Soto-Ferrari, Milton (Indiana State University); Chams-Anturi, Odette (University of the Coast); Escorcia-Caballero, Juan P. (Universidad del Norte); Hussain, Namra (Indiana State University); Khan, Muhammad (Indiana State University)",7,4,,,,https://app.dimensions.ai/details/publication/pub.1121117097,46 Information and Computing Sciences,
1493,pub.1114197673,10.1007/978-3-319-51726-1_3416-1,,,"Museum of San Pedro De Atacama, Northern Chile",,,,,Encyclopedia of Global Archaeology,,,2019-03-07,2019,2019-03-07,2019,,,1-16,Closed,Chapter,"Ayala, Patricia; Kalazich, Fernanda","Ayala, Patricia (Abbe Museum, Bar Harbor, ME, USA); Kalazich, Fernanda (Instituto de Investigaciones Arqueológicas y Museo R.P. Gustavo Le Paige, CONICYT PAI/Concurso Nacional Inserción en la Academia, Universidad Católica del Norte, San Pedro de Atacama, Chile)","Ayala, Patricia (Abbe Museum)","Ayala, Patricia (Abbe Museum); Kalazich, Fernanda (Catholic University of the North)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1114197673,,
1484,pub.1121117539,10.1007/978-3-030-31140-7_2,,,Using Advanced Information Systems to Improve Freight Efficiency: Results from a Pilot Program in Colombia,"Abstract
The efficiency of the urban and inter-urban freight transport sector is crucial for Colombia’s economic competitiveness, and the government continually engages in projects to improve freight transport activities. Recently, as part of a program towards the reduction of greenhouse gases (GHGs) and the improvement of efficiency from the transportation sector, the Ministry of Transport pilot tested advanced information services using a freight brokerage system. This work discusses the results of this pilot program. Specifically, the work discusses the data collection methodology, provides details about the program, and describes the findings. The study had three stages. First, a socio-economic analysis of at least 500 vehicles/drivers, based on information from both vehicles and drivers. Second, the implementation of an ESD tool (Engine System Diagnostic Tool) device on the vehicle computer to measure some control variables of importance. Last, the data analysis of potential reduction on empty trips. The results show that the program can reduce the number of empty and non-revenue generating trips of the over-the-road freight transport (45% of trips in Colombia are empty) and improve the system. Specifically, the program reduced a third of these trips and generated new revenue trips to the participating carrier companies. However, the system reduced empty trips by 20%, and increased the number of trips per month, therefore, yielding more return on investment to drivers/vehicles and to the carrier.",,,Lecture Notes in Computer Science,Computational Logistics,"Carlos Paternina-Arboleda, Stefan Voß",,2019-09-20,2019,2019-09-20,2019,11756,,22-38,Closed,Chapter,"Moros-Daza, Adriana; Cassandro-De La Hoz, Daniela; Jaller-Martelo, Miguel; Paternina-Arboleda, Carlos D.","Moros-Daza, Adriana (Institute of Information Systems (IWI), University of Hamburg, Hamburg, Germany; Department of Industrial Engineering, Universidad del Norte, Barranquilla, Colombia); Cassandro-De La Hoz, Daniela (Department of Industrial Engineering, Universidad del Norte, Barranquilla, Colombia); Jaller-Martelo, Miguel (Department of Civil and Environmental Engineering, University of California, Davis, USA); Paternina-Arboleda, Carlos D. (Department of Industrial Engineering, Universidad del Norte, Barranquilla, Colombia)","Moros-Daza, Adriana (Universität Hamburg; Universidad del Norte)","Moros-Daza, Adriana (Universität Hamburg; Universidad del Norte); Cassandro-De La Hoz, Daniela (Universidad del Norte); Jaller-Martelo, Miguel (University of California, Davis); Paternina-Arboleda, Carlos D. (Universidad del Norte)",5,3,,,,https://app.dimensions.ai/details/publication/pub.1121117539,46 Information and Computing Sciences,7 Affordable and Clean Energy
1484,pub.1118028071,10.23919/cisti.2019.8760888,,,Study of Medical Image Processing Techniques Applied to Lung Cancer,"Lung cancer is the leading cause of death from cancer worldwide. Medical images are essential in the diagnosis and prognosis of lung cancer. Medical image processing techniques such as Radiomics allow extracting information from these images that it is not accessible without computational means, and may be useful in the detection and treatment of cancer. This article presents the state of the art of image processing techniques applied in the study of lung cancer, emphasizing in two main tasks: segmentation of nodules or tumors, and extraction of useful features for classification and prognosis of tumor evolution using Radiomics.",,,,2019 14th Iberian Conference on Information Systems and Technologies (CISTI),,,2019-06-19,2019,,2019-06-19,00,,1-6,Closed,Proceeding,"Moreno, Silvia; Bonfante, Mario; Zurek, Eduardo; San Juan, Homero","Moreno, Silvia (Systems Engineering Department, Universidad Simón Bolívar, Barranquilla, Colombia; Systems Engineering Department, Universidad del Norte, Barranquilla, Colombia); Bonfante, Mario (Systems Engineering Department, Universidad Simón Bolívar, Barranquilla, Colombia); Zurek, Eduardo (Systems Engineering Department, Universidad del Norte, Barranquilla, Colombia); San Juan, Homero (Medicine Department, Universidad del Norte, Barranquilla, Colombia)",,"Moreno, Silvia (Universidad Simón Bolívar; Universidad del Norte); Bonfante, Mario (Universidad Simón Bolívar); Zurek, Eduardo (Universidad del Norte); San Juan, Homero (Universidad del Norte)",5,1,,1.17,,https://app.dimensions.ai/details/publication/pub.1118028071,32 Biomedical and Clinical Sciences; 3211 Oncology and Carcinogenesis; 46 Information and Computing Sciences,3 Good Health and Well Being
1478,pub.1117153231,10.7312/hani18642-017,,,Editors and Contributors,,,,,Worlds of Journalism,"Thomas Hanitzsch, Folker Hanusch, Jyotika Ramaprasad, Arnold de Beer",,2019-06-03,2019,2019-06-03,2019-12-31,,,413-418,Closed,Chapter,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1117153231,,
1451,pub.1111954694,10.1201/9780429424069-2,,,"Agroecology, Local Knowledge and Participatory Research","This chapter aims to show empirical evidence that it is possible to obtain concrete quantitative information from an agroecosystem based on joint work between peasants and technicians. It presents the local knowledge as an epistemic source for the agroecology. Participatory research constitutes a methodology that seeks the participation of the community for its own benefit establishing a new relationship between theory and practice. In reference to the methodological application previously described, two concrete cases are presented. The first one referred to the action developed with the species Dasyphyllum diacanthoides as a result of the participatory research carried out with a group of peasants from the Andean area of Huechelepun. The second case refers to a work carried out with the Andean community of Armerillo in which, as a result of the methodological application, the knowledge level and socialization of the floristic resources of its environment was determined.","The authors thank Dr. Amner Muñoz (Universidad del Norte, Colombia) for his comments and reviews that improved the text, and to Vice Rectory of Research, Development and Innovation (Universidad de Santiago de Chile) to support a stay in the Agroecosystems History Lab (Universidad Pablo de Olavide, Sevilla-Spain).",,,Ethnobotany,"José L. Martinez, Amner Muñoz-Acevedo, Mahendra Rai",,2019-01-15,2019,2019-01-15,2019-01-15,,,19-33,Closed,Chapter,"Parada, Santiago Peredo; Barrera, Claudia","Parada, Santiago Peredo (Department of Agricultural Management, Universidad de Santiago de Chile, Chile.; Agroecology and Environment Group, Universidad de Santiago de Chile, Chile.; Corresponding author:, santiago.peredo@usach.cl); Barrera, Claudia (Agroecology and Environment Group, Universidad de Santiago de Chile, Chile.)",,"Parada, Santiago Peredo (University of Santiago Chile; University of Santiago Chile; Corresponding author:, santiago.peredo@usach.cl); Barrera, Claudia (University of Santiago Chile)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1111954694,40 Engineering; 4005 Civil Engineering,
1448,pub.1121120529,10.1007/978-3-030-31140-7_20,,,"A Stochastic, Multi-Commodity Multi-Period Inventory-Location Problem: Modeling and Solving an Industrial Application","This paper addresses the real-world supply chain network design problem with a strategic multi-commodity and multi-period inventory-location problem with stochastic demands. The proposed methodology involves a complex non-linear, non-convex, mixed integer programming model, which allows for the optimization of warehouse location, demand zone’s assignment, and manufacturing settings while minimizing the fixed costs of a distribution center (DC), along with the transportation and inventory costs in a multi-commodity, multi-period scenario. In addition, a genetic algorithm is implemented to obtain near-optimal solutions at competitive times. We applied the model to a real-world industrial case of a Colombian rolled steel manufacturing company, where a new, optimized supply chain distribution network is required to serve customers at a national level. The proposed approach provides a practical solution to optimize their distribution network, achieving significant cost reductions for the company.",,,Lecture Notes in Computer Science,Computational Logistics,"Carlos Paternina-Arboleda, Stefan Voß",,2019-09-20,2019,2019-09-20,2019,11756,,317-331,Closed,Chapter,"Orozco-Fontalvo, Mauricio; Cantillo, Víctor; Miranda, Pablo A.","Orozco-Fontalvo, Mauricio (Department of Civil Engineering, Universidad Militar Nueva Granada, Carrera, 58#55-66, Bogotá, Colombia); Cantillo, Víctor (Department of Civil and Environmental Engineering, Universidad del Norte, Km 5 Vía Puerto Colombia, Barranquilla, Colombia); Miranda, Pablo A. (Department of Engineering Sciences, Faculty of Engineering, Universidad Andres Bello, Campus Viña Del Mar, Santiago, Chile)","Orozco-Fontalvo, Mauricio (Military University Nueva Granada)","Orozco-Fontalvo, Mauricio (Military University Nueva Granada); Cantillo, Víctor (Universidad del Norte); Miranda, Pablo A. (Andrés Bello National University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1121120529,46 Information and Computing Sciences,
1413,pub.1121121418,10.1007/978-3-030-31140-7_10,,,"Caribbean Ports, Inland Logistics, and the Panama Canal Expansion: A Mode and Port Choice Analysis","Abstract
This paper develops an international freight transport model for predicting the importers’ behavior in the port/path-choice decisions after the Panama Canal expansion. A real-data case study for Colombian ports was developed assuming that the expansion will reduce the time to cross the canal. Two infrastructure investment projects of the Colombian government were evaluated as likely scenarios. Results show the adequacy of the model for its predictive purpose and its usability to carry sensitivity analyses of scenarios. The overriding outcome is that the model could guide governmental decisions on the infrastructures domain by demonstrating their effect in the logistic realm.","This article is the result of the research project titled “Diamante Caribe y Santanderes, Análisis de los factores clave de competitividad para la construcción de un modelo de territorio Inteligente en la región Caribe y Santanderes, Colombia” (Diamante Caribe y Santanderes, Analysis of the competitiveness key factors for the development of a smart territory in the Caribbean and Santanderes region), supported by the Fund for Science, Technology and Innovation of the General System of Royalties (Departments of the Colombian Caribbean and Santanderes Region). Project number: 2014000100012. Contract number: 25 of May 30th, 2014.",,Lecture Notes in Computer Science,Computational Logistics,"Carlos Paternina-Arboleda, Stefan Voß",,2019-09-20,2019,2019-09-20,2019,11756,,154-170,Closed,Chapter,"Gomez-Jacome, Nicolas; Garcia-Llinas, Guisselle; Paternina-Arboleda, Carlos D.; Jaller-Martelo, Miguel","Gomez-Jacome, Nicolas (Department of Industrial Engineering, Corporación Universitaria Americana, Calle 72 No. 41C-64, 080010, Barranquilla, Colombia); Garcia-Llinas, Guisselle (Department of Industrial Engineering, Universidad del Norte, Km. 5 Via a Puerto Colombia, 080010, Area Metropolitana de Barranquilla, Colombia); Paternina-Arboleda, Carlos D. (Department of Industrial Engineering, Universidad del Norte, Km. 5 Via a Puerto Colombia, 080010, Area Metropolitana de Barranquilla, Colombia); Jaller-Martelo, Miguel (Department of Civil and Environmental Engineering, University of California Davis (UC Davis), Ghausi Hall, Room 3143, 95616, Davis, CA, USA)","Garcia-Llinas, Guisselle (Universidad del Norte)","Gomez-Jacome, Nicolas (Corporación Universitaria Americana); Garcia-Llinas, Guisselle (Universidad del Norte); Paternina-Arboleda, Carlos D. (Universidad del Norte); Jaller-Martelo, Miguel (University of California, Davis)",1,1,,,,https://app.dimensions.ai/details/publication/pub.1121121418,46 Information and Computing Sciences,
1383,pub.1113329752,10.1007/978-3-030-14987-1_4,,,On the Simulation of the Cyclic Mobility Effect with an ISA-Hypoplastic Model,"The ISA-Hypoplasticity corresponds to an extended version of conventional Hypoplasticity to enable the simulation of some observed effects on cyclic loading. This extension offers novel features compared to the intergranular strain theory by Herle and Niemunis [4], including the incorporation of an elastic strain amplitude, to separate the elastic and plastic response, and the ability to reduce the plastic accumulation rate upon a larger number of cycles ($$N>10$$). In the present work, a modification to the ISA-hypoplastic model is described in order to enable the simulation of cyclic mobility effects exhibited by granular materials. The modification is based on a new state variable, able to detect paths at which the cyclic mobility effect is activated. With this information, some factors of the ISA-hypoplastic model are modified to deliver the proper response on paths showing cyclic mobility effects. Simulations examples are given to illustrate the new mechanism and a short analysis of the new parameters is also included.",,,Springer Series in Geomechanics and Geoengineering,Desiderata Geotechnica,Wei Wu,,2019-04-10,2019,2019-04-10,2019,,,32-39,Closed,Chapter,"Fuentes, W.; Lascarro, C.","Fuentes, W. (University del Norte, Barranquilla, Colombia); Lascarro, C. (University del Norte, Barranquilla, Colombia)","Fuentes, W. (Universidad del Norte)","Fuentes, W. (Universidad del Norte); Lascarro, C. (Universidad del Norte)",1,0,,0.22,,https://app.dimensions.ai/details/publication/pub.1113329752,40 Engineering; 4005 Civil Engineering,
1371,pub.1121122775,10.1007/978-3-030-31140-7,,,"Computational Logistics, 10th International Conference, ICCL 2019, Barranquilla, Colombia, September 30 – October 2, 2019, Proceedings","This book constitutes the proceedings of the 10th International Conference on Computational Logistics, ICCL 2019, held in Barranquilla, Colombia, in September/October 2019. The 27 papers included in this book were carefully reviewed and selected from 49 submissions. They were organized in topical sections named: freight transportation and urban logistics; maritime and port logistics; vehicle routing problems; network design and distribution problems; and selected topics in decision support systems and ICT tools.",,,Lecture Notes in Computer Science,,"Carlos Paternina-Arboleda, Stefan Voß",,2019,2019,,2019,11756,,,Closed,Edited Book,,,,,4,1,,,,https://app.dimensions.ai/details/publication/pub.1121122775,46 Information and Computing Sciences,
1358,pub.1122394594,10.1007/978-3-030-26480-2_5,,,Letters to the Editor in Colombia: A Sanctuary of Public Emotions,"In Latin America, Letters to the Editors (LTE) reflect the constant collective struggle of its people. The situation of Colombia is particularly interesting: this country has been strong in its democratic ideals, despite the threats originated by a long internal conflict between the State with guerrilla groups, drug trafficking, corruption in public and private institutions, among other issues, which have created a wide range of social problems, poverty, and inequality. In that sense, Colombia urgently needs more spaces for its civil society to participate and let their voice be heard for the recently agreed Peace Accord to be long-lasting. While most of the time LTE exemplify an open and constructive forum where readers contribute and participate in political and social life, this section remains unheard, in opposition to violent protests and other actions of social mobilization that are more spectacular but often carry anger and polarization. In Colombia, letters reflect collective values and within the same country, one can identify different emotional approaches to the same reality. Hence, some extra effort is needed in order to recognize what lessons can be learned when letters are considered a legitimate collective expression.",,,,Letters to the Editor,"Allison Cavanagh, John Steel",,2019-11-08,2019,2019-11-08,2019,,,69-88,Closed,Chapter,"Barrios, Marta Milena; Gil, Luis Manuel","Barrios, Marta Milena (Universidad del Norte, Colombia, Barranquilla, Colombia); Gil, Luis Manuel (Universidad del Norte, Colombia, Barranquilla, Colombia)","Barrios, Marta Milena (Universidad del Norte)","Barrios, Marta Milena (Universidad del Norte); Gil, Luis Manuel (Universidad del Norte)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1122394594,44 Human Society; 4404 Development Studies,"10 Reduced Inequalities; 16 Peace, Justice and Strong Institutions"
1354,pub.1120304667,10.1007/978-3-030-27928-8_117,,,Experience Design: A Tool to Improve a Child’s Experience in the Use of Vesical Catheters,"Abstract
Urinary catheterization has been performed for more than three thousand years to drain urine. Over the years, its shape and materials have been changing to enhance the facility of usage and to reduce the possibility of infection. The perspective of the user experience has been taken little account in the procedure and the design of the device. This study is focused on the use of vesical catheters by children in Guadalajara, Jalisco at ages of 6 to 10 years old. The aim is to improve the user’s experience during a vesical catheterization. This experience does not only include the insertion procedure, but the whole medical procedure. It is hoped that the proposed service and product will enhance the experience during the vesical catheterization. The results could help to be used as reference to improve the experience of diverse invasive or uncomfortable circumstances such as medical procedures.",,,Advances in Intelligent Systems and Computing,Human Systems Engineering and Design II,"Tareq Ahram, Waldemar Karwowski, Stefan Pickl, Redha Taiar",,2019-08-14,2019,2019-08-14,2020,1026,,767-772,Closed,Chapter,"SantaCruz-González, Natalia; Uribe-Fernández, Mariana; Duran-Aguilar, Gabriela","SantaCruz-González, Natalia (Facultad de Ingeniería, Universidad Panamericana, Álvaro del Portillo #49, 45010, Zapopan, Jalisco, Mexico); Uribe-Fernández, Mariana (Facultad de Ingeniería, Universidad Panamericana, Álvaro del Portillo #49, 45010, Zapopan, Jalisco, Mexico); Duran-Aguilar, Gabriela (Facultad de Ingeniería, Universidad Panamericana, Álvaro del Portillo #49, 45010, Zapopan, Jalisco, Mexico)","SantaCruz-González, Natalia (Panamerican University)","SantaCruz-González, Natalia (Panamerican University); Uribe-Fernández, Mariana (Panamerican University); Duran-Aguilar, Gabriela (Panamerican University)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1120304667,32 Biomedical and Clinical Sciences; 33 Built Environment and Design; 3303 Design,
1270,pub.1120056557,10.1109/colcaci.2019.8781977,,,Modeling and Control of a Two Tank System Using Artificial Neural Networks,"En el presente trabajo se muestra el modelado, identificación y control de un sistema de tanques en cascada. El sistema fue construido a escala para de esta manera poder realizar la parte experimental del proyecto sobre un sistema real. Inicialmente se realizó una toma de datos con que se obtuvo un modelo basado en redes neuronales para identificar el comportamiento dinámico del sistema. Posteriormente, empleando la misma toma de datos, fue entrenada una red neuronal para controlar este sistema a través de un esquema de control neuronal inverso. Ambas redes neuronales fueron implementadas en la plataforma Arduino con que se pudo emular y controlar el sistema de tanques real. Lo anterior permite mostrar la versatilidad de dicha plataforma para este tipo de aplicaciones logrando implementaciones de bajo costo",,,,2019 IEEE Colombian Conference on Applications in Computational Intelligence (ColCACI),,,2019-06-07,2019,,2019-06-07,00,,1-6,Closed,Proceeding,"Lara, Jhon J.; Cantillo, Sergio; López, Jesus A.","Lara, Jhon J. (Ingeniería Mecatrónica, Universidad Autónoma de Occidente, Cali, Colombia); Cantillo, Sergio (Ingeniería Mecatrónica, Universidad Autónoma de Occidente, Cali, Colombia); López, Jesus A. (Departamento de Automática y Electrónica, Universidad Autónoma de Occidente, Cali, Colombia)","Lara, Jhon J. (Universidad Autónoma de Occidente)","Lara, Jhon J. (Universidad Autónoma de Occidente); Cantillo, Sergio (Universidad Autónoma de Occidente); López, Jesus A. (Universidad Autónoma de Occidente)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1120056557,,
1250,pub.1126155983,10.1109/ropec48299.2019.9057130,,,Implementation for a Magnetic Levitation System: Embedded Parametric Estimation and Control,"This paper presents a repulsion system of magnetic levitation of one degree of freedom for masses with magnetic properties. The physical implementation and its parametric estimation are performed. The raw data taken from sensors are used first in order to estimate the parameters, then, the kalman Filter is used to improve their estimation. These two estimations have been made in the microcontroller. The system control is made using a microcontroller and also with a communication between the microcontroller and Matlab, in order to show the differences between both. Two types of control are implemented (First and higher order sliding modes).",,,,"2019 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)",,,2019-11-15,2019,,2019-11-15,00,,1-6,Closed,Proceeding,"Martínez, Marco Antonio Rodríguez; Shancez, Roberto Tapia","Martínez, Marco Antonio Rodríguez (Facultad de Ingeniería Eléctrica, Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Michoacán); Shancez, Roberto Tapia (Facultad de Ingeniería Eléctrica, Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Michoacán)","Martínez, Marco Antonio Rodríguez (Universidad Michoacana de San Nicolás de Hidalgo)","Martínez, Marco Antonio Rodríguez (Universidad Michoacana de San Nicolás de Hidalgo); Shancez, Roberto Tapia (Universidad Michoacana de San Nicolás de Hidalgo)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1126155983,"40 Engineering; 4007 Control Engineering, Mechatronics and Robotics; 4010 Engineering Practice and Education",
